label_A,label_B,count_lsa,avg_sim_lsa,n_A_lsa,n_B_lsa,ratio_A_lsa,ratio_B_lsa,count_sbert,avg_sim_sbert,n_A_sbert,n_B_sbert,ratio_A_sbert,ratio_B_sbert,count_tfidf,avg_sim_tfidf,n_A_tfidf,n_B_tfidf,ratio_A_tfidf,ratio_B_tfidf,count_sum_all_methods
Information-Seeking||Diagnostics,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,2.0,0.594,46.0,13.0,0.0435,0.1538,,,,,,,2.0
Information-Seeking||Diagnostics,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.5744,46.0,17.0,0.0435,0.1176,,,,,,,2.0
Information-Seeking||Diagnostics,Socioemotional_/_Empathy||Express_concern/unease,4.0,0.6188,46.0,25.0,0.087,0.16,,,,,,,,,,,,,4.0
Information-Seeking||Diagnostics,Socioemotional_/_Empathy||Reassurance,,,,,,,2.0,0.5847,46.0,14.0,0.0435,0.1429,,,,,,,2.0
Information-Seeking||Drugs,Information-Seeking||General_information,,,,,,,2.0,0.6833,33.0,17.0,0.0606,0.1176,,,,,,,2.0
Information-Seeking||Drugs,Information-Seeking||Scheduling_appt,2.0,0.5549,33.0,33.0,0.0606,0.0606,1.0,0.558,33.0,33.0,0.0303,0.0303,,,,,,,3.0
Information-Seeking||Drugs,PATIENT_PARTNERSHIP||Connection,4.0,0.6226,33.0,60.0,0.1212,0.0667,,,,,,,,,,,,,4.0
Information-Seeking||Drugs,PATIENT_PARTNERSHIP||active_participation_/involvement,13.0,0.6426,33.0,146.0,0.3939,0.089,12.0,0.6449,33.0,146.0,0.3636,0.0822,2.0,0.794,33.0,146.0,0.0606,0.0137,27.0
Information-Seeking||Drugs,PATIENT_PARTNERSHIP||express_opinions,2.0,0.6558,33.0,52.0,0.0606,0.0385,4.0,0.6509,33.0,52.0,0.1212,0.0769,,,,,,,6.0
Information-Seeking||Drugs,PATIENT_PARTNERSHIP||state_preferences,8.0,0.5832,33.0,45.0,0.2424,0.1778,,,,,,,,,,,,,8.0
Information-Seeking||Drugs,PATIENT_SHARED-DECISION_MAKING||Explore_options,,,,,,,3.0,0.6274,33.0,18.0,0.0909,0.1667,,,,,,,3.0
Information-Seeking||Drugs,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,2.0,0.5699,33.0,29.0,0.0606,0.069,13.0,0.6746,33.0,29.0,0.3939,0.4483,,,,,,,15.0
Information-Seeking||Drugs,PROVIDER_PARTNERSHIP||Maintain_communication,6.0,0.6404,33.0,74.0,0.1818,0.0811,5.0,0.5979,33.0,74.0,0.1515,0.0676,,,,,,,11.0
Information-Seeking||Drugs,PROVIDER_PARTNERSHIP||checking_understanding/clarification,,,,,,,1.0,0.6206,33.0,20.0,0.0303,0.05,,,,,,,1.0
Information-Seeking||Drugs,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,2.0,0.8627,33.0,18.0,0.0606,0.1111,11.0,0.7283,33.0,18.0,0.3333,0.6111,2.0,0.7847,33.0,18.0,0.0606,0.1111,15.0
Information-Seeking||Drugs,PROVIDER_Shared-Decision_Making||Encourage_questions,2.0,0.637,33.0,2.0,0.0606,1.0,,,,,,,,,,,,,2.0
Information-Seeking||Drugs,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,2.0,0.5709,33.0,13.0,0.0606,0.1538,,,,,,,2.0
Information-Seeking||Drugs,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.6564,33.0,17.0,0.0606,0.1176,,,,,,,2.0
Information-Seeking||Drugs,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.735,33.0,6.0,0.0606,0.3333,,,,,,,,,,,,,2.0
Information-Seeking||General_information,PATIENT_PARTNERSHIP||active_participation_/involvement,10.0,0.652,17.0,146.0,0.5882,0.0685,8.0,0.6382,17.0,146.0,0.4706,0.0548,2.0,0.5527,17.0,146.0,0.1176,0.0137,20.0
Information-Seeking||General_information,PATIENT_PARTNERSHIP||build_trust,,,,,,,2.0,0.6423,17.0,5.0,0.1176,0.4,,,,,,,2.0
Information-Seeking||General_information,PATIENT_PARTNERSHIP||state_preferences,2.0,0.8195,17.0,45.0,0.1176,0.0444,1.0,0.5693,17.0,45.0,0.0588,0.0222,,,,,,,3.0
Information-Seeking||General_information,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,1.0,0.6007,17.0,74.0,0.0588,0.0135,,,,,,,1.0
Information-Seeking||General_information,PROVIDER_Shared-Decision_Making||Encourage_questions,,,,,,,2.0,0.6115,17.0,2.0,0.1176,1.0,,,,,,,2.0
Information-Seeking||General_information,Socioemotional_/_Empathy||Express_concern/unease,2.0,0.5682,17.0,25.0,0.1176,0.08,,,,,,,,,,,,,2.0
Information-Seeking||Scheduling_appt,PATIENT_PARTNERSHIP||Alignment,,,,,,,1.0,0.6824,33.0,47.0,0.0303,0.0213,,,,,,,1.0
Information-Seeking||Scheduling_appt,PATIENT_PARTNERSHIP||Connection,2.0,0.6703,33.0,60.0,0.0606,0.0333,,,,,,,,,,,,,2.0
Information-Seeking||Scheduling_appt,PATIENT_PARTNERSHIP||active_participation_/involvement,12.0,0.6119,33.0,146.0,0.3636,0.0822,16.0,0.6667,33.0,146.0,0.4848,0.1096,,,,,,,28.0
Information-Seeking||Scheduling_appt,PATIENT_PARTNERSHIP||express_opinions,3.0,0.685,33.0,52.0,0.0909,0.0577,2.0,0.6084,33.0,52.0,0.0606,0.0385,,,,,,,5.0
Information-Seeking||Scheduling_appt,PATIENT_PARTNERSHIP||state_preferences,4.0,0.7631,33.0,45.0,0.1212,0.0889,15.0,0.6221,33.0,45.0,0.4545,0.3333,,,,,,,19.0
Information-Seeking||Scheduling_appt,PATIENT_SHARED-DECISION_MAKING||Explore_options,,,,,,,1.0,0.6522,33.0,18.0,0.0303,0.0556,,,,,,,1.0
Information-Seeking||Scheduling_appt,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,2.0,0.6694,33.0,29.0,0.0606,0.069,3.0,0.6997,33.0,29.0,0.0909,0.1034,,,,,,,5.0
Information-Seeking||Scheduling_appt,PROVIDER_PARTNERSHIP||Alignment,1.0,0.6517,33.0,41.0,0.0303,0.0244,,,,,,,,,,,,,1.0
Information-Seeking||Scheduling_appt,PROVIDER_PARTNERSHIP||Connection,2.0,0.706,33.0,45.0,0.0606,0.0444,,,,,,,2.0,0.5564,33.0,45.0,0.0606,0.0444,4.0
Information-Seeking||Scheduling_appt,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,5.0,0.5998,33.0,74.0,0.1515,0.0676,,,,,,,5.0
Information-Seeking||Scheduling_appt,PROVIDER_PARTNERSHIP||checking_understanding/clarification,,,,,,,4.0,0.6801,33.0,20.0,0.1212,0.2,,,,,,,4.0
Information-Seeking||Scheduling_appt,PROVIDER_PARTNERSHIP||invite_collaboration,,,,,,,3.0,0.6291,33.0,11.0,0.0909,0.2727,,,,,,,3.0
Information-Seeking||Scheduling_appt,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,,,,,,,3.0,0.6795,33.0,18.0,0.0909,0.1667,,,,,,,3.0
Information-Seeking||Scheduling_appt,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.7561,33.0,17.0,0.0606,0.1176,,,,,,,2.0
Information-Seeking||Scheduling_appt,Socioemotional_/_Empathy||Acknowledge_Error,,,,,,,1.0,0.5815,33.0,16.0,0.0303,0.0625,,,,,,,1.0
Information-Seeking||Symptoms,PATIENT_PARTNERSHIP||active_participation_/involvement,2.0,0.6951,11.0,146.0,0.1818,0.0137,,,,,,,,,,,,,2.0
Information-Seeking||Symptoms,PATIENT_SHARED-DECISION_MAKING||Explore_options,,,,,,,2.0,0.5559,11.0,18.0,0.1818,0.1111,,,,,,,2.0
Information-Seeking||Symptoms,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,2.0,0.7239,11.0,74.0,0.1818,0.027,,,,,,,2.0
Information-Seeking||Symptoms,PROVIDER_Shared-Decision_Making||Making_decision_together,2.0,0.6382,11.0,13.0,0.1818,0.1538,,,,,,,,,,,,,2.0
Information-Seeking||Symptoms,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.5877,11.0,17.0,0.1818,0.1176,,,,,,,2.0
Information-Seeking||Symptoms,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.7084,11.0,6.0,0.1818,0.3333,2.0,0.6631,11.0,6.0,0.1818,0.3333,2.0,0.6308,11.0,6.0,0.1818,0.3333,6.0
Information-Seeking||Symptoms,Socioemotional_/_Empathy||Reassurance,2.0,0.6523,11.0,14.0,0.1818,0.1429,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||Alignment,PATIENT_PARTNERSHIP||Appreciation/gratitude,,,,,,,1.0,0.5923,47.0,99.0,0.0213,0.0101,,,,,,,1.0
PATIENT_PARTNERSHIP||Alignment,PATIENT_PARTNERSHIP||Connection,12.0,0.8569,47.0,60.0,0.2553,0.2,18.0,0.7435,47.0,60.0,0.383,0.3,10.0,0.9116,47.0,60.0,0.2128,0.1667,40.0
PATIENT_PARTNERSHIP||Alignment,PATIENT_PARTNERSHIP||active_participation_/involvement,9.0,0.7896,47.0,146.0,0.1915,0.0616,16.0,0.6753,47.0,146.0,0.3404,0.1096,6.0,0.8676,47.0,146.0,0.1277,0.0411,31.0
PATIENT_PARTNERSHIP||Alignment,PATIENT_PARTNERSHIP||salutation,,,,,,,4.0,0.7605,47.0,179.0,0.0851,0.0223,,,,,,,4.0
PATIENT_PARTNERSHIP||Alignment,PATIENT_PARTNERSHIP||state_preferences,,,,,,,2.0,0.7194,47.0,45.0,0.0426,0.0444,,,,,,,2.0
PATIENT_PARTNERSHIP||Alignment,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,4.0,0.6747,47.0,7.0,0.0851,0.5714,2.0,0.6012,47.0,7.0,0.0426,0.2857,5.0,0.6377,47.0,7.0,0.1064,0.7143,11.0
PATIENT_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||Alignment,109.0,0.9714,47.0,41.0,2.3191,2.6585,113.0,0.9258,47.0,41.0,2.4043,2.7561,114.0,0.9775,47.0,41.0,2.4255,2.7805,336.0
PATIENT_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||Connection,14.0,0.8587,47.0,45.0,0.2979,0.3111,15.0,0.7482,47.0,45.0,0.3191,0.3333,8.0,0.9435,47.0,45.0,0.1702,0.1778,37.0
PATIENT_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||invite_collaboration,4.0,0.7804,47.0,11.0,0.0851,0.3636,2.0,0.9159,47.0,11.0,0.0426,0.1818,2.0,0.7199,47.0,11.0,0.0426,0.1818,8.0
PATIENT_PARTNERSHIP||Alignment,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,5.0,0.8596,47.0,18.0,0.1064,0.2778,2.0,0.9739,47.0,18.0,0.0426,0.1111,2.0,1.0,47.0,18.0,0.0426,0.1111,9.0
PATIENT_PARTNERSHIP||Alignment,Socioemotional_/_Empathy||Acknowledge_Error,,,,,,,1.0,0.5878,47.0,16.0,0.0213,0.0625,,,,,,,1.0
PATIENT_PARTNERSHIP||Alignment,Socioemotional_/_Empathy||Positive_Remarks/Reward,4.0,0.631,47.0,6.0,0.0851,0.6667,,,,,,,,,,,,,4.0
PATIENT_PARTNERSHIP||Alignment,Socioemotional_/_Empathy||Reassurance,2.0,0.5849,47.0,14.0,0.0426,0.1429,2.0,0.7106,47.0,14.0,0.0426,0.1429,,,,,,,4.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PATIENT_PARTNERSHIP||Connection,1.0,0.7015,99.0,60.0,0.0101,0.0167,5.0,0.6205,99.0,60.0,0.0505,0.0833,1.0,0.576,99.0,60.0,0.0101,0.0167,7.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PATIENT_PARTNERSHIP||active_participation_/involvement,2.0,0.553,99.0,146.0,0.0202,0.0137,7.0,0.6017,99.0,146.0,0.0707,0.0479,,,,,,,9.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PATIENT_PARTNERSHIP||build_trust,2.0,0.5736,99.0,5.0,0.0202,0.4,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PATIENT_PARTNERSHIP||salutation,6.0,0.6945,99.0,179.0,0.0606,0.0335,,,,,,,,,,,,,6.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PATIENT_PARTNERSHIP||signoff,328.0,0.9823,99.0,156.0,3.3131,2.1026,211.0,0.9622,99.0,156.0,2.1313,1.3526,349.0,0.9841,99.0,156.0,3.5253,2.2372,888.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||Appreciation/gratitude,84.0,0.8166,99.0,22.0,0.8485,3.8182,77.0,0.8711,99.0,22.0,0.7778,3.5,50.0,0.8161,99.0,22.0,0.5051,2.2727,211.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||Connection,4.0,0.8916,99.0,45.0,0.0404,0.0889,7.0,0.6734,99.0,45.0,0.0707,0.1556,4.0,0.8435,99.0,45.0,0.0404,0.0889,15.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||salutation,,,,,,,1.0,0.7717,99.0,154.0,0.0101,0.0065,,,,,,,1.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||signoff,111.0,0.9954,99.0,93.0,1.1212,1.1935,112.0,0.9962,99.0,93.0,1.1313,1.2043,111.0,0.9963,99.0,93.0,1.1212,1.1935,334.0
PATIENT_PARTNERSHIP||Appreciation/gratitude,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.7831,99.0,6.0,0.0202,0.3333,2.0,0.6648,99.0,6.0,0.0202,0.3333,2.0,0.687,99.0,6.0,0.0202,0.3333,6.0
PATIENT_PARTNERSHIP||Connection,PATIENT_PARTNERSHIP||active_participation_/involvement,2.0,0.7783,60.0,146.0,0.0333,0.0137,6.0,0.6444,60.0,146.0,0.1,0.0411,2.0,0.603,60.0,146.0,0.0333,0.0137,10.0
PATIENT_PARTNERSHIP||Connection,PATIENT_PARTNERSHIP||express_opinions,2.0,0.7661,60.0,52.0,0.0333,0.0385,2.0,0.5759,60.0,52.0,0.0333,0.0385,,,,,,,4.0
PATIENT_PARTNERSHIP||Connection,PATIENT_PARTNERSHIP||salutation,2.0,0.8642,60.0,179.0,0.0333,0.0112,,,,,,,2.0,0.5945,60.0,179.0,0.0333,0.0112,4.0
PATIENT_PARTNERSHIP||Connection,PATIENT_PARTNERSHIP||signoff,25.0,0.8202,60.0,156.0,0.4167,0.1603,15.0,0.7697,60.0,156.0,0.25,0.0962,14.0,0.7129,60.0,156.0,0.2333,0.0897,54.0
PATIENT_PARTNERSHIP||Connection,PATIENT_PARTNERSHIP||state_preferences,6.0,0.6704,60.0,45.0,0.1,0.1333,1.0,0.5713,60.0,45.0,0.0167,0.0222,2.0,0.6713,60.0,45.0,0.0333,0.0444,9.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||Alignment,7.0,0.8978,60.0,41.0,0.1167,0.1707,3.0,0.8762,60.0,41.0,0.05,0.0732,10.0,0.9167,60.0,41.0,0.1667,0.2439,20.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||Connection,83.0,0.7621,60.0,45.0,1.3833,1.8444,86.0,0.7316,60.0,45.0,1.4333,1.9111,38.0,0.7294,60.0,45.0,0.6333,0.8444,207.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||Maintain_communication,4.0,0.8861,60.0,74.0,0.0667,0.0541,9.0,0.705,60.0,74.0,0.15,0.1216,4.0,0.7276,60.0,74.0,0.0667,0.0541,17.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||invite_collaboration,2.0,0.693,60.0,11.0,0.0333,0.1818,1.0,0.5774,60.0,11.0,0.0167,0.0909,,,,,,,3.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||salutation,2.0,0.8642,60.0,154.0,0.0333,0.013,,,,,,,2.0,0.5945,60.0,154.0,0.0333,0.013,4.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||signoff,18.0,0.7977,60.0,93.0,0.3,0.1935,13.0,0.6268,60.0,93.0,0.2167,0.1398,14.0,0.6294,60.0,93.0,0.2333,0.1505,45.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,4.0,0.6656,60.0,18.0,0.0667,0.2222,9.0,0.6982,60.0,18.0,0.15,0.5,,,,,,,13.0
PATIENT_PARTNERSHIP||Connection,PROVIDER_Shared-Decision_Making||Share_options,2.0,0.6637,60.0,17.0,0.0333,0.1176,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Acknowledge_Error,4.0,0.7806,60.0,16.0,0.0667,0.25,2.0,0.5622,60.0,16.0,0.0333,0.125,,,,,,,6.0
PATIENT_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Positive_Remarks/Reward,,,,,,,5.0,0.6155,60.0,6.0,0.0833,0.8333,,,,,,,5.0
PATIENT_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Reassurance,11.0,0.7323,60.0,14.0,0.1833,0.7857,2.0,0.6352,60.0,14.0,0.0333,0.1429,2.0,0.5874,60.0,14.0,0.0333,0.1429,15.0
PATIENT_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Sadness/fear,11.0,0.6395,60.0,10.0,0.1833,1.1,4.0,0.5703,60.0,10.0,0.0667,0.4,,,,,,,15.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PATIENT_PARTNERSHIP||build_trust,2.0,0.8781,146.0,5.0,0.0137,0.4,2.0,0.758,146.0,5.0,0.0137,0.4,2.0,0.8057,146.0,5.0,0.0137,0.4,6.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PATIENT_PARTNERSHIP||express_opinions,4.0,0.6721,146.0,52.0,0.0274,0.0769,7.0,0.6118,146.0,52.0,0.0479,0.1346,,,,,,,11.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PATIENT_PARTNERSHIP||state_preferences,6.0,0.76,146.0,45.0,0.0411,0.1333,31.0,0.6665,146.0,45.0,0.2123,0.6889,2.0,1.0,146.0,45.0,0.0137,0.0444,39.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,,,,,,,4.0,0.5833,146.0,7.0,0.0274,0.5714,,,,,,,4.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PATIENT_SHARED-DECISION_MAKING||Explore_options,2.0,0.563,146.0,18.0,0.0137,0.1111,12.0,0.6078,146.0,18.0,0.0822,0.6667,,,,,,,14.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,4.0,0.5571,146.0,29.0,0.0274,0.1379,19.0,0.6233,146.0,29.0,0.1301,0.6552,,,,,,,23.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||Alignment,,,,,,,2.0,0.6589,146.0,41.0,0.0137,0.0488,,,,,,,2.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||Appreciation/gratitude,,,,,,,1.0,0.6045,146.0,22.0,0.0068,0.0455,,,,,,,1.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||Connection,4.0,0.7617,146.0,45.0,0.0274,0.0889,2.0,0.6059,146.0,45.0,0.0137,0.0444,2.0,0.9492,146.0,45.0,0.0137,0.0444,8.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||Maintain_communication,64.0,0.7329,146.0,74.0,0.4384,0.8649,60.0,0.6509,146.0,74.0,0.411,0.8108,31.0,0.7093,146.0,74.0,0.2123,0.4189,155.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||checking_understanding/clarification,2.0,0.7042,146.0,20.0,0.0137,0.1,12.0,0.6345,146.0,20.0,0.0822,0.6,,,,,,,14.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||invite_collaboration,4.0,0.5883,146.0,11.0,0.0274,0.3636,7.0,0.6751,146.0,11.0,0.0479,0.6364,,,,,,,11.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_PARTNERSHIP||salutation,1.0,0.6223,146.0,154.0,0.0068,0.0065,,,,,,,,,,,,,1.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,,,,,,,4.0,0.6537,146.0,18.0,0.0274,0.2222,,,,,,,4.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_Shared-Decision_Making||Encourage_questions,2.0,0.7775,146.0,2.0,0.0137,1.0,3.0,0.6149,146.0,2.0,0.0205,1.5,,,,,,,5.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,3.0,0.6505,146.0,13.0,0.0205,0.2308,,,,,,,3.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.5646,146.0,17.0,0.0137,0.1176,,,,,,,2.0
PATIENT_PARTNERSHIP||active_participation_/involvement,PROVIDER_Shared-Decision_Making||Summarize_and_confirm_understanding,,,,,,,2.0,0.6452,146.0,7.0,0.0137,0.2857,,,,,,,2.0
PATIENT_PARTNERSHIP||active_participation_/involvement,Socioemotional_/_Empathy||Acknowledge_Error,,,,,,,3.0,0.5756,146.0,16.0,0.0205,0.1875,,,,,,,3.0
PATIENT_PARTNERSHIP||active_participation_/involvement,Socioemotional_/_Empathy||Express_concern/unease,6.0,0.6365,146.0,25.0,0.0411,0.24,4.0,0.5843,146.0,25.0,0.0274,0.16,,,,,,,10.0
PATIENT_PARTNERSHIP||active_participation_/involvement,Socioemotional_/_Empathy||Reassurance,4.0,0.6815,146.0,14.0,0.0274,0.2857,2.0,0.6198,146.0,14.0,0.0137,0.1429,,,,,,,6.0
PATIENT_PARTNERSHIP||build_trust,PATIENT_PARTNERSHIP||express_opinions,,,,,,,2.0,0.6741,5.0,52.0,0.4,0.0385,,,,,,,2.0
PATIENT_PARTNERSHIP||build_trust,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,2.0,0.6555,5.0,74.0,0.4,0.027,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,PATIENT_PARTNERSHIP||state_preferences,5.0,0.6792,52.0,45.0,0.0962,0.1111,7.0,0.6461,52.0,45.0,0.1346,0.1556,,,,,,,12.0
PATIENT_PARTNERSHIP||express_opinions,PATIENT_SHARED-DECISION_MAKING||Explore_options,,,,,,,2.0,0.668,52.0,18.0,0.0385,0.1111,2.0,0.603,52.0,18.0,0.0385,0.1111,4.0
PATIENT_PARTNERSHIP||express_opinions,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,2.0,0.6651,52.0,29.0,0.0385,0.069,4.0,0.705,52.0,29.0,0.0769,0.1379,,,,,,,6.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_PARTNERSHIP||Connection,4.0,0.6134,52.0,45.0,0.0769,0.0889,,,,,,,,,,,,,4.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,10.0,0.6509,52.0,74.0,0.1923,0.1351,,,,,,,10.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_PARTNERSHIP||checking_understanding/clarification,2.0,0.5541,52.0,20.0,0.0385,0.1,8.0,0.6261,52.0,20.0,0.1538,0.4,,,,,,,10.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_PARTNERSHIP||invite_collaboration,,,,,,,2.0,0.702,52.0,11.0,0.0385,0.1818,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,,,,,,,1.0,0.6318,52.0,18.0,0.0192,0.0556,,,,,,,1.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,2.0,0.6102,52.0,13.0,0.0385,0.1538,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.6379,52.0,17.0,0.0385,0.1176,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,PROVIDER_Shared-Decision_Making||Summarize_and_confirm_understanding,,,,,,,2.0,0.6994,52.0,7.0,0.0385,0.2857,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,Socioemotional_/_Empathy||Acknowledge_Error,2.0,0.5834,52.0,16.0,0.0385,0.125,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,Socioemotional_/_Empathy||Express_concern/unease,2.0,0.5609,52.0,25.0,0.0385,0.08,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||express_opinions,Socioemotional_/_Empathy||Reassurance,1.0,0.5567,52.0,14.0,0.0192,0.0714,,,,,,,,,,,,,1.0
PATIENT_PARTNERSHIP||salutation,PATIENT_PARTNERSHIP||signoff,4.0,0.6945,179.0,156.0,0.0223,0.0256,,,,,,,,,,,,,4.0
PATIENT_PARTNERSHIP||salutation,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,2.0,0.743,179.0,29.0,0.0112,0.069,,,,,,,2.0,0.6276,179.0,29.0,0.0112,0.069,4.0
PATIENT_PARTNERSHIP||salutation,PROVIDER_PARTNERSHIP||Alignment,4.0,1.0,179.0,41.0,0.0223,0.0976,5.0,0.9877,179.0,41.0,0.0279,0.122,4.0,1.0,179.0,41.0,0.0223,0.0976,13.0
PATIENT_PARTNERSHIP||salutation,PROVIDER_PARTNERSHIP||Connection,11.0,0.698,179.0,45.0,0.0615,0.2444,4.0,0.7084,179.0,45.0,0.0223,0.0889,8.0,0.6066,179.0,45.0,0.0447,0.1778,23.0
PATIENT_PARTNERSHIP||salutation,PROVIDER_PARTNERSHIP||salutation,722.0,0.9985,179.0,154.0,4.0335,4.6883,776.0,0.9907,179.0,154.0,4.3352,5.039,800.0,0.9984,179.0,154.0,4.4693,5.1948,2298.0
PATIENT_PARTNERSHIP||salutation,PROVIDER_PARTNERSHIP||signoff,,,,,,,4.0,0.6084,179.0,93.0,0.0223,0.043,,,,,,,4.0
PATIENT_PARTNERSHIP||signoff,PROVIDER_PARTNERSHIP||Appreciation/gratitude,80.0,0.9871,156.0,22.0,0.5128,3.6364,123.0,0.9875,156.0,22.0,0.7885,5.5909,84.0,0.9866,156.0,22.0,0.5385,3.8182,287.0
PATIENT_PARTNERSHIP||signoff,PROVIDER_PARTNERSHIP||Connection,9.0,0.914,156.0,45.0,0.0577,0.2,22.0,0.8449,156.0,45.0,0.141,0.4889,7.0,1.0,156.0,45.0,0.0449,0.1556,38.0
PATIENT_PARTNERSHIP||signoff,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,2.0,0.5821,156.0,74.0,0.0128,0.027,,,,,,,2.0
PATIENT_PARTNERSHIP||signoff,PROVIDER_PARTNERSHIP||salutation,5.0,1.0,156.0,154.0,0.0321,0.0325,3.0,1.0,156.0,154.0,0.0192,0.0195,5.0,1.0,156.0,154.0,0.0321,0.0325,13.0
