ID,Male,Female,Other_Gender,Female2,Hispanic,White,Black,Asian,Indian,Islander,Other_race,Other_race_TXT,Other_race_combined,White_monoracial,NonWhite,Marital,Single,Married,Div_Widow,Job,Job_34_TEXT,Job_codes,job_codes_condensed,Job_codes_condensed2,Specialty,Specialty_codes,Specialty_low,Specialty_moderate,Specialty_high,Specialty_other,Frontline_cat,Frontline_none,Frontline_indirect,Frontline_direct,Hospital_State,OE_upsetting,OE_positive,OE_other,Wave,State_num,Hosp_Cases
11264.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,26.0,,7.0,7.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,"Being stir-crazy at home, which has made me feel annoyed.",The most positive thing has been less workdays/ less weekly duty hours in the hospital. This has made me feel happy and less burnt out!,"Obviously COVID has changed life as we know it, but the restricted duty hours have been fantastic! Also, it has been nice to be considered a ""hero"" by the public when we usually don't get credit.",1.0,10.0,2.0
11265.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,34.0,psychologist,8.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,"a friend from college died in a car accident and we were not able to get together in person to remember her. isolated, sad, a magnified sense of loss of community in addition to grief.","increased friendships with colleagues-more personal connection, more vulnerability with each other makes me feel closer in some ways.",,1.0,2.0,
11266.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,"the idea that I might be redeployed had me frightened, but also I felt guilty when I was not deployed because I know that many providers have been working on the front lines and I feel guilty that I have not done so.","people helping others, reaching out and also the silver lining of having my family all under one roof for 2 months.  I loved having my 3 kids at home.","no, thank you.",1.0,9.0,
11267.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,38.0,,14.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,Level of conflict in the community,I have seen many displays of compassion,,1.0,9.0,2.0
11268.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,34.0,psychometrist,8.0,8.0,8.0,32.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,"Having a family member die during this time. She was in the ICU and then in hospice and I was unable to be with her like I normally would have been. She was NOT sick with COVID, just to be clear. She had a stroke years ago and her overall health declined. After weeks in the hospital/hospice she passed away. It was personally difficult, heartbreaking to be away from her. It was also overwhelming to simultaneously support other family members and their grief.",I have enjoyed homeschooling my daughter and seeing her flourish from the one on one learning. She is advancing in many way academically as well as her creativity. The best moment was when she was received a letter from her school/teacher indicating that she would be advancing in her math course. She will be skipping 7th grade and will begin 8th grade work at the start of then next year. My daughter feels very proud of herself and her hard work. That is priceless.,No,1.0,9.0,2.0
11271.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,25.0,,3.0,3.0,3.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Hospital Administration not supporting/valuing nursing.,Our team/unit/department has really pulled together in terms of trying to absorb and share extra time off that has been needed and team members have stepped up to help each other more now.,No.,1.0,9.0,2.0
11272.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,19.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,The lack on clear nation leadership and the ongoing use of divisive politics.  The absence of scientifically based policy is a national disgrace.,Being part of a team to address the crisis,,1.0,3.0,1.0
11273.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,34.0,Medicall Assistant,9.0,9.0,9.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,I wake up every day,,1.0,4.0,3.0
11274.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,19.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Having COVID 19, the fear of the unknown in what was going to happen to me, how sick I was going to get, worried over getting my family ill because of me.  Until we know more, I will continue to be worried about re-infection although this worry has not impacted my ability to work.  
",Social distancing has resulted in more free time spent at home with my family on weekends.  This time had been rare before.,Communication from leadership has been quite good.  I was impressed how quickly the needed changes were rolled out and implemented.,1.0,14.0,2.0
11276.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,,14.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Not being able to see my children as often. I feel worried about them and don't want them to feel worried about me.,"Being able to clean up my patio area and make it more appealing to be home. 
It makes me feel productive. It makes me happy to see flowers.",,1.0,9.0,2.0
11277.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,1.0,25.0,,3.0,3.0,3.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Not being thanked by peers for continuing to come to the clinic to work and to allow them to work from home.,When I see a colleague in the clinic we are more gentle and supportive of each other.,"This time period has felt very long and I often feel like it's ""groundhog day"".",1.0,9.0,2.0
11278.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,26.0,,7.0,7.0,7.0,26.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Lack of support from residency program, making me feel like I am not a useful part of the system. Concern about my infant son.","Comfort with telepsyuchiatry, helping patients.","I work primarily at an outpatient clinic and do mostly telepysychiatry, so have limited contact with COVID patients. There is a burden associated with seeing patients all day by video and not interacting with colleagues, too!",1.0,9.0,2.0
11280.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,25.0,,3.0,3.0,3.0,26.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,"Hospital Leadership - both administration, medicine, and nursing,  has devalued nursing by their communications and actions.  Despite vocalizing they are 'thankful' for all of us they demanded everyone be relocated to unfamiliar units for COVID, stating that at a moment's notice we would also have to staff a field hospital.  Now they are cutting staffing, cutting budgets despite the fact our emergency service is seeing a surge of high acuity patients with no where to place them (long lengths of stay).  And not to mention the constant change in policies and the absolute minimum protection of PPE.  All of this is very disturbing and makes me want to leave the profession",nursing profession working together outside of the health system,Financial matters at the hospital seem to trump everything right now,1.0,9.0,2.0
11281.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Having to work from home. I wasn't going to have a job,Time to do some cleaning,"No problems, feel safe.",1.0,4.0,
11282.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,34.0,Clinical Research Associate,12.0,4.0,4.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,1.0,9.0,2.0
11284.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Having a baby, not having family around to care for both kids, and worrying that my husband and myself would be deployed to a 
field hospital without PPE(all at the beginning when we didn’t have much info)",Other hospitals have treated their staff as expendable but Michigan medicine has been helpful and transparent,I hope if there’s a second wave the hospital handles it similarly. I’m glad PPE isn’t quite as much of a stress.,1.0,9.0,2.0
11285.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,27.0,,12.0,4.0,4.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,"applying to grad schools, and also having the most responsibility of anyone on my team, generally feeling very overwhelmed because of work.","sense of unity, educating myself on different things, more time for shows, reading","I think the hospital is not doing a great job in helping with the well-being of EMPLOYEES. They are the ones on the frontline, a good amount of effort should be given to not noly proving them with physical safety (i.e. PPE) put also their mental health. These times are unprecedented. This is NOT business as usual, so employees should be given a break.",1.0,9.0,
11286.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,38.0,,14.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,"Hearing that there will be layoffs at the hospital, but not knowing when or where. It makes me feel helpless as I am unable to make future plans until I know if my job is safe. I worry most about losing insurance for my family. My husband is also furloughed so everyone is really counting on me.",Seeing people in my community donating money to help our neighbors who need food and supplies.,,1.0,9.0,2.0
11287.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,19.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Loss of several patients from their cancer at home and being unable to visit them at home during their final days 
Feel saddened I could not be there","I have been deeply impressed by how the Yale Smilow Group has worked together as a team and supported each other and their patients
This has made me very glad we recently joined from Greenwich I hope I can contribute in the future despite my senior years!","I have largely worked from home with televisits which have changed my perspective on our ability to provide care at a distance, far better than I expected with some exceptions but still miss being there to see patients and to know my colleagues are bearing a bigger burden
I look forward to returning
I am both at an age of higher risk but each day also at age of higher reward to be able to work with patients. My kids are far more worried about me than I am and I must recognize that",1.0,3.0,2.0
11288.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Hearing stories of patients dying without being comforted by family members,I think our society in general has done an amazing job at confronting and managing the pandemic.,I wish I could do more to help,1.0,4.0,3.0
11289.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,38.0,,14.0,8.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,I cannot travel to see my son and his family,Got to take a long break from work. Much less hours,No,1.0,9.0,2.0
11290.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,34.0,Psychologist,8.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,family member placed in ICU unrelated to COVID - but impacted by visitor restrictions due to COVID pandemic,more quality time with young family,,1.0,9.0,2.0
11291.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,38.0,,14.0,8.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,There are cuts that are necessary to our Emergency Department for my field of work.  Concerns for job security following such a difficult time certainly is the worst so far.  We remain in the dark about what these cuts are going to look like.  It has been about 3 weeks since it was announced.,"That my wedding is scheduled for October and portions of Michigan have begun to open.  I feel hopeful that by my wedding date, we will be able to have gatherings of 200 or larger so that it does not need to be cancelled.  So much time, effort, and money could be wasted.",,1.0,9.0,2.0
11292.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,,5.0,5.0,5.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,The  most upsetting event is not knowing the certainty of keeping your job.,The most positive thing is knowing that there will soon be a cure for this virus.,No,1.0,4.0,2.0
11293.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,,3.0,3.0,3.0,26.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,Anxiety about friends/family members contracting COVID-19 and having to wait for their test results,My coworkers coming together to support each other and trying to minimize each other's contact with COVID-19 positive patients,,1.0,9.0,2.0
11294.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4.0,0.0,0.0,1.0,25.0,,3.0,3.0,3.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,"THE PRESIDENT OF THE UNITED STATES, he is destroying our country, suggesting people should inject bleach or Lysol.  He has no regard for life, except his own.  I am fearful for our country.","FAMILY TIME,","IT SADDENS ME THAT THE FRONTLINE WORKERS ARE DISREPECTED BY THOSE WHO CHOICE TO PROTEST FOR THEIR FREEDOM, BRINGING GUNS TO STATE CAPITALS, REFUSING TO WEAR MASK AND SOCIAL DISTANCE RULES.  THE WORST PART IS THAT TRUMP ENCOURAGES THIS BEHAVIOR.",1.0,4.0,3.0
11295.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,34.0,Certified Medical Assistant,9.0,9.0,9.0,14.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,,"The most upsetting thing to me is financial. Currently, workers in my clinic are facing unpaid time off because the hospital system had to cancel elective procedures. So while our administrative counterparts are working from home or collecting more in unemployment than I make exposing myself to danger each day, after the stress of working with the possibility of exposure I go home and stress over how to pay my bills. Additionally, this is hitting us just as the programs enacted to stop utility cutoffs and foreclosures are ending, since everyone else will be going back to work. So, after being asked to risk death for myself and my family, I receive no financial help during a decrease in paid working hours. I am considering leaving healthcare altogether because of this.","I have been communicating with my family more, which has helped stave off depression.","As much as we have been leaned on in a time of panic, the country should now look to helping us maintain our lives and livelihood. Healthcare workers, and all ""essentials"" deserve an additional financial stimulus.",1.0,4.0,2.0
11296.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,34.0,Medical assistant,9.0,9.0,9.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,"A weekly, if not daily, occurrence of going from a strict clinical setting (security at the door, wearing masks all day, strict PPE guidelines, and sick patients) to the outside world where people are in stores not even wearing masks. I would typically visit my parents two-three times a week and now I can't go in their house/hug them but people across Atlanta are acting like we're back to normal times.","Spending more time at home and focusing on myself. I was very social and busy before COVID-19, so this has weirdly felt like a needed break.","Again, just to clarify a previous note I made regarding the ""positive test"" question. I did not have a COVID test but later took the antibody test which came back positive. I was home for two weeks during my time with symptoms and this time was very difficult. Not even so much from my symptoms, but from feeling alone and unimportant. Considering when I tried to get tested I was told I wasn't able to despite working in healthcare. I'm glad the shortage of tests issue is slowly being resolved but I still look towards local and national leaders. They need to do better.",1.0,4.0,2.0
11298.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,,3.0,3.0,3.0,14.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Work out less. Use to go to the gym daily in am before work. Feel sluggish, lazy and a little fatigue. Now walking and riding bike at home and feel better. Not sure I did not start this earlier.","I am always so busy I feel like I go home to sleep. I am actually living and loving my home. I have been gardening, relaxing more and watched more Netflix movies than ever before. Unable to go out so I have transformed my home and enjoyed all the projects I have completed. Cooking more and eating healthier,",Scary at times but I never entered the hospital in fear.,1.0,4.0,3.0
11299.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,34.0,LPN,3.0,3.0,3.0,14.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"increased stress with patient care effecting everyday work and family life.  issues with the wearing a mask more--feel as if I can't breath, increased headaches because of the mask.  increased stress at work because of the schedule backlog with patients and rescheduling of procedures not just for my doctors but for doctors I don't even know.",I have not been able to see a light at the end of the tunnel.  I guess its good that I still had a job but I wonder if the increased stress is worth it,this has been the most stressful thing I have had to deal with in my 25 yrs of nursing,1.0,4.0,
11300.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,25.0,,3.0,3.0,3.0,33.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"We have been under 'stay at home' orders since March.  At first it wasn't too bad, but as time goes on the more I grieve the lost time (visits with elderly parents, son's school and summer sports seasons etc) and wonder if/when we will ever get back to normal life.  I used to love my job, now I get anxious and panicky on the days I have to work.  It terrifies me to learn the patients I previously took care of test positive within days of my time with them.   it makes me terribly upset to see people out in public who aren't wearing masks.",I enjoy church services online,,1.0,9.0,2.0
11301.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,34.0,Clinical Neuropsychologist,8.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,"The licensed clinical psychologists in the department were asked to volunteer to provide front line workers with immediate (i.e., on the unit) trauma/stress psychotherapeutic interventions. I very much wanted to assist in this way but ultimately decided to not volunteer as I was (and continue to be) worried about bringing the virus home to my wife and children. Thus, I feel I did not help as much as I could and that makes me feel sad and guilty.",,,1.0,9.0,2.0
11302.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4.0,0.0,0.0,1.0,25.0,,3.0,3.0,3.0,14.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,having to listen to Trump and the people who agree with him,Seeing families reconnect and BE together. It feels like home- how I grew up.,Glad to have a job!,1.0,4.0,
11303.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,37.0,,7.0,7.0,7.0,27.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,Was able to buy a house,,1.0,5.0,2.0
11304.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,34.0,Certified Therapeutic Recreation Specialist,8.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,"Being separation from other team members; ie. blue jean/zoom meetings, eating alone, being in a separate office due to social distancing, not feeling connected with other team members.","At the very beginning of the pandemic, hospital team members distributed beverages and snacks as you passed in the hallway. They were employees of the hospital but strangers to me. They were caring and it touched me deeply.",I feel cared about even though our hospital employs so many people.,1.0,9.0,2.0
11305.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,34.0,Administrative Assistant,11.0,11.0,4.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Having my grandmother test positive for COVID and pneumonia. It was terrifying and hit too close to home.,My team acknowledging that I was dealing with COVID in my personal life and giving me time off of work to cope.,,1.0,9.0,2.0
11306.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,15.0,,3.0,3.0,3.0,21.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,"A good family friend passed away and they were unable to have services yet, I also could not be with my family (living over 3 hours away) during that time. It makes me feel sad and unsettled",This was a very hard question to answer. Took a while to think of anything and its really not that great- Its positive I still have my job. Although I am worried about it constantly,"We have since opened the clinic back up, but we are not filling our schedules. This is what is increasingly worrisome about job security. We just aren't seeing the patient volume we're used to and I don't know how long that is sustainable.",1.0,13.0,2.0
11307.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,19.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Concerns that I will be forced to work less, and that my salary will be decreased, due to the COVID-19 pandemic, with restrictions forced upon me by unfeeling administrators at my hospital, without appreciating my input",I appreciate society expressing its gratitude to health care workers.,no,1.0,3.0,2.0
11308.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,38.0,,14.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Husband got COVID and was unable to interact much with myself and our baby due to self quarantine. Also my father in law was hospitalized for a week due to COVID. I worry about my elderly parents but they fortunately have not gotten sick.,I’ve been able to reduce from full time to part time work due to our clinic transitioning from in person to virtual care. It’s been great to have more time at home with my son and more flexibility with my work schedule,Our clinic Temporarily closed and is providing virtual care so I am not directly working in the hospital (unsure if this is helpful when reviewing my survey responses),1.0,9.0,2.0
11309.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,"friends, neighbors, and others dropped off or sent masks and other PPE to my house without my ever asking. it made me feel supported as a healthcare worker and more confident in our ability to meet the need for more PPE.",,1.0,3.0,2.0
11310.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,37.0,,7.0,7.0,7.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,Absence of reliable and good quality childcare.,Acknowledgement by people in the community of the important work that all healthcare workers are involved in.,No.,1.0,3.0,3.0
11311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,25.0,,3.0,3.0,3.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,The fear of bringing the disease home to my family and possibly killing one of them.,My friends came and visited me on my birthday. They stood at their cars and we talked and had a pizza. It felt good to see them again.,,1.0,9.0,2.0
11312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Lack of participation in caring for these patients. Being repeatedly exposed to high risk situations because others don’t want to. Makes me very angry,Seeing patients recover and sent home to their families. Made me very happy for them.,No,1.0,10.0,2.0
11314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"Not being able to meet people or workout. Furthermore, being exposed to people and then coming home and risking exposing my loved ones.",The positive feedback from my departmental heads and their support has been one of the most positive things that has happened.,Nope,1.0,6.0,2.0
11315.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"I was much more upset/anxious at the start of the pandemic. Not knowing how it would play out, if our hospital would have adequate PPE, if family members would die. All in all I have been satisfied with my hospitals response and encouraged by their success at treating covid patients.",Talking to our covid icu docs about it. I feel more safe at work than I do when in the community.,I think my answers to this would have been vastly different d I taken the survey at the beginning of the pandemic vs now.,1.0,6.0,2.0
11316.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"Hospital ramping up elective cases rapidly
Even during continued quarantine",Society appreciating healthcare workers,,1.0,6.0,2.0
11317.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Delivered a baby prematurely and it made me feel anxious and nervous. My baby is still in the NICU and I wonder if my working during the pandemic had any influence physically or emotionally toward my premature delivery. I had to fight for options to not work directly with patients and it was very upsetting.,Myself and my husband have not had symptoms or tested positive for covid 19,,1.0,6.0,2.0
11318.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"I was drafted to staff the COVID ICU with almost no warning at the onset of the pandemic, and at that time there was very little information regarding how often healthcare workers were being infected. I felt anxious and thought I would probably catch covid during my time in the ICU","I felt that my hospital did a better job than most in protecting healthcare workers, and knowing that scientists are working on a vaccine.",,1.0,6.0,2.0
11319.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"I am one of our medical directors and do alot of administrative work.At the beginning of the crisis the need to keep everyone safe, especially when we were not sure if we would have enough PPE, felt like a heavy burden. We worked what felt like 24x7 to get the original plans, protocols, standard work into place. The initial planning was extremely stressful. After a few weeks we fell into a routine and it was not nearly so stressful. Now there is just an underlying anxiety about work that was not there before. I believe we are all more used to it (which is both a good thing and a bad thing) but it is just right below the surface all the time now. It makes work much less pleasant than it used to be.",Several people in the department really stepped up during this crisis. It made me proud to be part of this department.,,1.0,6.0,3.0
11320.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,38.0,,14.0,8.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,What has upset me the most is the overall fear of the virus and the unknown. I'm upset that my children have had interruption in their school and have had to change the way they play. I fear for my parents and other family members who are at higher-risk of complications from COVID-19.,"I am currently doing all of my work from home, so I've been able to spend more time with my children and enjoy watching them grow and learn (both are under the age of 5). I'm hopeful that this will bring about some positive changes in the ways people do their work.",,1.0,9.0,2.0
