pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.6584
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Please confirm,InfoGive → Generalinformation,I cannot confirm the exact time,0.6337
InfoGive → Generalinformation || PartnershipPatient → expressOpinions,InfoGive → Generalinformation,I have not heard anything,PartnershipPatient → expressOpinions,"assuming since I haven heard anything, my blood counts are not high enough yet?",0.6735
InfoGive → Generalinformation || InfoGive → Symptoms,InfoGive → Generalinformation,I have not heard anything,InfoGive → Symptoms,Have not had a fever,0.6459
InfoSeek → carecoordination || PartnershipProvider → inviteCollaboration,InfoSeek → carecoordination,What did he recommend?,PartnershipProvider → inviteCollaboration,lets see what he advises,0.666
InfoGive → Drugs || SharedDecisionProvider → MakeDecision,InfoGive → Drugs,He recommended Zanubrutinib at this time,SharedDecisionProvider → MakeDecision,OK to just monitor at this time..,0.7423
InfoGive → Drugs || InfoGive → carecoordination,InfoGive → carecoordination,He had wanted to add me to a trial he running that he said would likely cure me but because of the lung cancer diagnosis I would have to wait two years,InfoGive → Drugs,He prescribed me Ketorolac (Toradol),0.6321
InfoGiveSDOH → NeighborhoodAndBuiltEnvironment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I will follow up with him,InfoGiveSDOH → NeighborhoodAndBuiltEnvironment,follow up and blood in location1 the problem,0.625
InfoGive → Generalinformation || InfoGive → carecoordination,InfoGive → carecoordination,He was going to fax you and I gave him your fax number,InfoGive → Generalinformation,Here is the fax number,0.6574
InfoGive → carecoordination || InfoSeek → carecoordination,InfoGive → carecoordination,He was going to fax you and I gave him your fax number,InfoSeek → carecoordination,Do you have a fax number for Dr Person2 and I can fax the report over to him,0.656
InfoGiveSDOH → HealthCareAccessAndQuality || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,let's try that,InfoGiveSDOH → HealthCareAccessAndQuality,you could try that to help you sleep,0.6055
InfoSeek → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoSeek → Generalinformation,Could you please confirm your fax number,PartnershipPatient → activeParticipation/involvement,Could you confirm?,0.7132
InfoSeek → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoSeek → Generalinformation,Could you please confirm your fax number,PartnershipPatient → activeParticipation/involvement,Please confirm.,0.6442
InfoSeek → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoSeek → Generalinformation,Could you please confirm your fax number,PartnershipPatient → activeParticipation/involvement,Please confirm,0.6442
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoGive → Generalinformation,The fax number in Dr Person5's office is XXX-XXX-XXXX,PartnershipPatient → activeParticipation/involvement,If ok we number is XXX-XXX-XXXX Person2Let me know,0.7781
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoGive → Generalinformation,The fax number in Dr Person5's office is XXX-XXX-XXXX,PartnershipPatient → activeParticipation/involvement,If you prefer to call me to discuss my number is XXX-XXX-XXXX,0.7085
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoGive → Generalinformation,The fax number in Dr Person5's office is XXX-XXX-XXXX,PartnershipPatient → activeParticipation/involvement,May I speak with Dr  Person1 XXX-XXX-XXXX,0.6836
InfoGive → Generalinformation || InfoGive → Instruction,InfoGive → Generalinformation,The fax number in Dr Person5's office is XXX-XXX-XXXX,InfoGive → Instruction,feel free to call them at XXX-XXX-XXXX,0.6441
InfoGive → Generalinformation || InfoGive → Instruction,InfoGive → Generalinformation,The fax number in Dr Person5's office is XXX-XXX-XXXX,InfoGive → Instruction,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",0.6441
InfoGive → carecoordination || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Did you receive the fax from Dr. Person1?,InfoGive → carecoordination,I did notify Dr. Kluger,0.6462
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I forgot to ask a you question concerning when I should get my next Covid booster shot?,InfoGive → Generalinformation,I forgot to ask when I met with surgeon,0.7796
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,InfoGive → Drugs,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,0.6774
InfoGive → Drugs || InfoGive → Symptoms,InfoGive → Drugs,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",0.6416
InfoGive → Drugs || PartnershipPatient → signoff,InfoGive → Drugs,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,PartnershipPatient → signoff,See you in MM/DD/YYYY TLB,0.6129
InfoGive → Drugs || InfoGive → carecoordination,InfoGive → carecoordination,I discussed with Dr Person2,InfoGive → Drugs,I had my prolia shot today with Dr. Person2,0.681
InfoGive → carecoordination || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → carecoordination,I discussed with Dr Person2,InfoGiveSDOH → HealthCareAccessAndQuality,", I am checking with Dr. Person2 on the vaccine",0.6188
InfoGive → Drugs || InfoGive → SchedulingAppt,InfoGive → Drugs,The official recommendations are 6 months after the second dose,InfoGive → SchedulingAppt,3  months,0.7748
InfoGive → carecoordination || SharedDecisionProvider → ShareOptions,SharedDecisionProvider → ShareOptions,"But he would advise the third shot now, and would recommend Pfizer or Moderna instead of J/J for the booster",InfoGive → carecoordination,But he would advise the third shot now,0.8704
InfoGive → carecoordination || PartnershipProvider → maintainCommunication,InfoGive → carecoordination,I spoke with Person3 yesterday and she said to let you know today how it was going,PartnershipProvider → maintainCommunication,will let you know who she recommends,0.6137
InfoGive → SchedulingAppt || PartnershipProvider → Alignment,InfoGive → SchedulingAppt,That appt is sched for Thurs,PartnershipProvider → Alignment,That is completely understandable!,0.6378
InfoGive → SchedulingAppt || Socioemotional/Empathy → ExpressConcern/unease,InfoGive → SchedulingAppt,That appt is sched for Thurs,Socioemotional/Empathy → ExpressConcern/unease,Is that a concern for this medication,0.6112
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoGive → Generalinformation,It is XXX-XXX-XXXX,PartnershipPatient → activeParticipation/involvement,If ok we number is XXX-XXX-XXXX Person2Let me know,0.8161
InfoGive → Generalinformation || InfoGive → Instruction,InfoGive → Generalinformation,It is XXX-XXX-XXXX,InfoGive → Instruction,feel free to call them at XXX-XXX-XXXX,0.7729
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,InfoGive → Generalinformation,It is XXX-XXX-XXXX,PartnershipPatient → activeParticipation/involvement,May I speak with Dr  Person1 XXX-XXX-XXXX,0.7641
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → Generalinformation,It is XXX-XXX-XXXX,InfoGive → SchedulingAppt,please call XXX-XXX-XXXX to get everything rescheduled,0.7614
InfoGive → Generalinformation || InfoGive → Instruction,InfoGive → Generalinformation,It is XXX-XXX-XXXX,InfoGive → Instruction,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",0.7571
InfoGive → Instruction || InfoGive → SchedulingAppt,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,InfoGive → SchedulingAppt,please call XXX-XXX-XXXX to get everything rescheduled,0.7441
InfoGive → Instruction || InfoGive → SchedulingAppt,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,InfoGive → SchedulingAppt,Please call our office at XXX-XXX-XXXX to schedule these appts,0.742
InfoGive → Instruction || InfoGive → carecoordination,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,InfoGive → carecoordination,You can call XXX-XXX-XXXX to speak to  our secretarial staff who may have more information,0.7214
InfoGive → Instruction || InfoGive → SchedulingAppt,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,InfoGive → SchedulingAppt,Please call #XXX-XXX-XXXX to schedule,0.7182
InfoGive → Instruction || PartnershipPatient → activeParticipation/involvement,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,PartnershipPatient → activeParticipation/involvement,May I speak with Dr  Person1 XXX-XXX-XXXX,0.7001
InfoGive → Generalinformation || InfoGive → Instruction,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,InfoGive → Generalinformation,It is XXX-XXX-XXXX,0.6669
InfoGive → Instruction || InfoGive → SchedulingAppt,InfoGive → Instruction,Any questions give the office a call to speak with her XXX-XXX-XXXX,InfoGive → SchedulingAppt,Call XXX-XXX-XXXX tomorrow afternoon to schedule  COVID  test,0.6391
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoGiveSDOH → HealthCareAccessAndQuality,"I saw I still had the appointment in Org2 for MM/DD/YYYY, MM/DD/YYYY, for the Lupron shot, I cancelled it",0.6961
PartnershipPatient → connection || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,0.6815
InfoGive → Generalinformation || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoGive → Generalinformation,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,0.6763
InfoGive → Generalinformation || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.671
InfoGive → Drugs || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoGive → Drugs,"My last pill in the cycle is MM/DD/YYYY, MM/DD/YYYY",0.6544
InfoGiveSDOH → EconomicStability || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6318
InfoSeek → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoSeek → SchedulingAppt,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,0.6305
InfoSeek → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.6289
InfoGive → Drugs || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",0.6262
InfoGive → Diagnostics || InfoGive → Symptoms,InfoGive → Symptoms,I have not completely recovered from the surgery of MM/DD/YYYY,InfoGive → Diagnostics,I compared the impression from the PET  from MM/DD/YYYY to the one in MM/DD/YYYY and they are very  different wording .,0.6269
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → carecoordination,"have a potential appointment tomorrow, MM/DD/YYYY to see Dr  Person2",InfoGive → SchedulingAppt,"I have an appointment with Dr. Person2 next MM/DD/YYYY, the MM/DD/YYYY",0.684
InfoGive → Diagnostics || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,"Given my history of ulcerative colitis, I am concerned about diarrhea, and I am Very concerned about the Verzenio pill regarding diarrhea",InfoGive → Diagnostics,I am talking about a brain MRI,0.7113
InfoGive → Symptoms || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,"Given my history of ulcerative colitis, I am concerned about diarrhea, and I am Very concerned about the Verzenio pill regarding diarrhea",InfoGive → Symptoms,He is not concerned about the renal cysts as possibly cancerous,0.6088
PartnershipProvider → Alignment || PartnershipProvider → inviteCollaboration,PartnershipProvider → Alignment,Glad I saw you in person and clarify treatment,PartnershipProvider → inviteCollaboration,In person or telemed?,0.7101
PartnershipProvider → Alignment || PartnershipProvider → connection,PartnershipProvider → Alignment,Glad I saw you in person and clarify treatment,PartnershipProvider → connection,I'd love to see you in person,0.6525
PartnershipPatient → connection || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,I was sorry to see you so sad,PartnershipPatient → connection,Sorry to bother you folks,0.648
PartnershipPatient → connection || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,I was sorry to see you so sad,PartnershipPatient → connection,Sorry to bother,0.6132
PartnershipProvider → signoff || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,I was sorry to see you so sad,PartnershipProvider → signoff,See you,0.6095
PartnershipProvider → signoff || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,I was sorry to see you so sad,PartnershipProvider → signoff,otherw ise see you,0.6095
PartnershipPatient → connection || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will see you next week,PartnershipPatient → connection,See you next week,0.9646
PartnershipPatient → connection || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will see you next week,PartnershipPatient → connection,Maybe see you next week when I come in,0.8474
InfoGive → Instruction || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will see you next week,InfoGive → Instruction,have labs redrawn next week,0.6368
PartnershipProvider → maintainCommunication || PartnershipProvider → signoff,PartnershipProvider → maintainCommunication,I will see you next week,PartnershipProvider → signoff,otherw ise see you,0.6308
PartnershipProvider → maintainCommunication || PartnershipProvider → signoff,PartnershipProvider → maintainCommunication,I will see you next week,PartnershipProvider → signoff,See you,0.6308
InfoGive → Diagnostics || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will see you next week,InfoGive → Diagnostics,I do have a cancellation for next week,0.6087
PartnershipPatient → salutation || PartnershipProvider → connection,PartnershipProvider → connection,Try to have a good evening,PartnershipPatient → salutation,Good evening,0.8095
PartnershipPatient → salutation || PartnershipProvider → connection,PartnershipProvider → connection,Try to have a good evening,PartnershipPatient → salutation,Good evening,0.8095
PartnershipPatient → salutation || PartnershipProvider → connection,PartnershipProvider → connection,Try to have a good evening,PartnershipPatient → salutation,Good evening,0.8095
PartnershipPatient → salutation || PartnershipProvider → connection,PartnershipProvider → connection,Try to have a good evening,PartnershipPatient → salutation,Good evening,0.8095
InfoGive → Generalinformation || PartnershipProvider → build trust,PartnershipProvider → build trust,I'm in your corner,InfoGive → Generalinformation,All details is in your mychart,0.7346
InfoSeekSDOH → HealthCareAccessAndQuality || PartnershipProvider → build trust,PartnershipProvider → build trust,I'm in your corner,InfoSeekSDOH → HealthCareAccessAndQuality,Anything in your diet that might be exacerbating it?,0.6435
PartnershipPatient → build trust || PartnershipProvider → build trust,PartnershipProvider → build trust,I'm in your corner,PartnershipPatient → build trust,Appreciate your advice,0.6166
InfoGive → Symptoms || PartnershipPatient → connection,PartnershipPatient → connection,I felt much better after seeing you,InfoGive → Symptoms,I am feeling much better.,0.6767
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → carecoordination,look forward to meeting with Dr  Person2 on MM/DD/YYYY,InfoGive → SchedulingAppt,I am already scheduled to meet with Dr  Person2 on the MM/DD/YYYY @10:30,0.727
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → carecoordination,look forward to meeting with Dr  Person2 on MM/DD/YYYY,InfoGive → SchedulingAppt,"I have an appointment with Dr. Person2 next MM/DD/YYYY, the MM/DD/YYYY",0.6476
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → carecoordination,look forward to meeting with Dr  Person2 on MM/DD/YYYY,InfoGive → SchedulingAppt,so my appointment with Dr. Person2 must be on The MM/DD/YYYY,0.6418
InfoGive → carecoordination || PartnershipPatient → activeParticipation/involvement,InfoGive → carecoordination,look forward to meeting with Dr  Person2 on MM/DD/YYYY,PartnershipPatient → activeParticipation/involvement,Just confirming that you heard from Dr. Person2 after my consultation with him on MM/DD/YYYY,0.6394
InfoGive → Diagnostics || InfoGive → carecoordination,InfoGive → carecoordination,look forward to meeting with Dr  Person2 on MM/DD/YYYY,InfoGive → Diagnostics,On MM/DD/YYYY I completed 39 radiation sessions,0.6237
PartnershipPatient → connection || PartnershipPatient → salutation,PartnershipPatient → salutation,Dear,PartnershipPatient → connection,My Dear Oncology Team,0.9026
PartnershipPatient → activeParticipation/involvement || Socioemotional/Empathy → Reassurance,PartnershipPatient → activeParticipation/involvement,Here are a list of our concerns that we are looking forward to discussing with you tomorrow,Socioemotional/Empathy → Reassurance,We are always here!,0.7356
InfoGive → Drugs || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,3  months,InfoGive → Drugs,The official recommendations are 6 months after the second dose,0.7748
InfoGive → SchedulingAppt || PartnershipProvider → checkingUnderstanding/clarification,InfoGive → SchedulingAppt,3  months,PartnershipProvider → checkingUnderstanding/clarification,The official recommendations are 6 months after the second dose,0.7748
InfoGive → SchedulingAppt || InfoGive → Symptoms,InfoGive → SchedulingAppt,3  months,InfoGive → Symptoms,it seems to happen like once every 3 months,0.6659
InfoGive → Diagnostics || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,3  months,InfoGive → Diagnostics,I thought serial CT scans q12 week intervals and repeat MRI q6 months,0.6331
InfoGive → SchedulingAppt || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,we will call to schedule a follow up,InfoGive → SchedulingAppt,I will call to schedule my appointment,0.6742
InfoGive → SchedulingAppt || PartnershipPatient → expressOpinions,InfoGive → SchedulingAppt,We were able to move up the imaging,PartnershipPatient → expressOpinions,I didn think they were able to do that there,0.6347
PartnershipProvider → maintainCommunication || SharedDecisionProvider → EncourageQuestions,PartnershipProvider → maintainCommunication,let me know if there's any issue!,SharedDecisionProvider → EncourageQuestions,", let me know if you have any other questions or concerns",0.7056
InfoGive → Instruction || InfoGiveSDOH → EconomicStability,InfoGiveSDOH → EconomicStability,You are able to scan it and uploaded to mychart,InfoGive → Instruction,See if you are able to see the letter through mychart  under Person2,0.6482
InfoGiveSDOH → EconomicStability || InfoSeek → Symptoms,InfoGiveSDOH → EconomicStability,You are able to scan it and uploaded to mychart,InfoSeek → Symptoms,Are you able to keep clear liquids down?,0.6049
InfoGive → SchedulingAppt || PartnershipPatient → connection,InfoGive → SchedulingAppt,I see you have an appt tomorrow in radiation,PartnershipPatient → connection,See you tomorrow,0.661
InfoGiveSDOH → EconomicStability || PartnershipProvider → maintainCommunication,InfoGiveSDOH → EconomicStability,you can pass by the FMLA in NP4,PartnershipProvider → maintainCommunication,"I'll put in the order, whenever you get a chance to stop by the lab",0.614
InfoSeekSDOH → EconomicStability || PartnershipPatient → activeParticipation/involvement,InfoSeekSDOH → EconomicStability,Will you be doing intermittent FMLA or continuous?,PartnershipPatient → activeParticipation/involvement,How often will I be doing the bone infusions?,0.6769
InfoSeekSDOH → EconomicStability || PartnershipPatient → activeParticipation/involvement,InfoSeekSDOH → EconomicStability,Will you be doing intermittent FMLA or continuous?,PartnershipPatient → activeParticipation/involvement,will I be doing a CBC 2 weeks after the start ?,0.6303
InfoSeek → Diagnostics || InfoSeekSDOH → EconomicStability,InfoSeekSDOH → EconomicStability,Will you be doing intermittent FMLA or continuous?,InfoSeek → Diagnostics,Also will I be doing a CBC before I start the 3rd cycle?,0.6044
InfoGive → Generalinformation || Socioemotional/Empathy → ExpressConcern/unease,InfoGive → Generalinformation,I tried to upload but couldn't figure it out,Socioemotional/Empathy → ExpressConcern/unease,they backed it out?,0.7296
InfoGive → Generalinformation || InfoGiveSDOH → EconomicStability,InfoGive → Generalinformation,I tried to upload but couldn't figure it out,InfoGiveSDOH → EconomicStability,I am willing to pay for it out of pocket,0.6627
InfoGive → Generalinformation || SharedDecisionPatient → SeekingApproval,InfoGive → Generalinformation,I'll drop it off tomorrow,SharedDecisionPatient → SeekingApproval,I drop off the report tomorrow morning if that OK,0.6292
InfoGiveSDOH → EconomicStability || InfoSeek → SchedulingAppt,InfoGiveSDOH → EconomicStability,FMLA will be continuous for all appts and such related to treatment,InfoSeek → SchedulingAppt,will  His treatment for Wed be postponed?,0.6012
PartnershipProvider → Alignment || PartnershipProvider → build trust,PartnershipProvider → Alignment,Ok sounds like a plan,PartnershipProvider → build trust,"I thought I messaged you, but it sounds like I didn't",0.6561
PartnershipProvider → Alignment || Socioemotional/Empathy → PositiveRemarks,PartnershipProvider → Alignment,Ok sounds like a plan,Socioemotional/Empathy → PositiveRemarks,Sounds like you are in good hands,0.6101
PartnershipPatient → salutation || PartnershipProvider → connection,PartnershipPatient → salutation,Good evening,PartnershipProvider → connection,Try to have a good evening,0.8095
InfoGive → Diagnostics || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"After much discussion between my husband and I, we have decided to forgo the fertility option to have eggs extracted for surrogacy",InfoGive → Diagnostics,to have impressions of my jaw and teeth,0.6362
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoGive → Diagnostics,"Radiation had scheduled 5 days of treatment for next week, that I will be doing",PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,0.6376
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,InfoGive → Drugs,The Tylenol and Aleve just aren enough right now,PartnershipPatient → activeParticipation/involvement,Are we not doing the other tests right now the cbc and metabolic comprehensive?,0.6111
InfoGive → Drugs || PartnershipProvider → Alignment,InfoGive → Drugs,The Tylenol and Aleve just aren enough right now,PartnershipProvider → Alignment,I remember now,0.6085
InfoGive → Diagnostics || InfoSeek → Drugs,InfoSeek → Drugs,it was given for treating anxiety?,InfoGive → Diagnostics,It was 2.045,0.9082
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeek → Drugs,InfoSeek → Drugs,it was given for treating anxiety?,InfoGiveSDOH → HealthCareAccessAndQuality,"When original prognosis was given, what it was and a signature from you",0.7675
InfoSeek → Drugs || Socioemotional/Empathy → AcknowledgeError,InfoSeek → Drugs,it was given for treating anxiety?,Socioemotional/Empathy → AcknowledgeError,Looks like it was an oversite,0.6286
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,Would this treat the pain temporarily?,PartnershipPatient → expressOpinions,It takes the stomach pain away,0.6502
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → SchedulingAppt,"I coming in on MM/DD/YYYY, but just in case I forget to ask",InfoGive → carecoordination,a ENT consultation on MM/DD/YYYY,0.6489
InfoGive → Diagnostics || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,"I coming in on MM/DD/YYYY, but just in case I forget to ask",InfoGive → Diagnostics,On MM/DD/YYYY I completed 39 radiation sessions,0.6119
InfoGive → SchedulingAppt || InfoGive → Symptoms,InfoGive → SchedulingAppt,"I coming in on MM/DD/YYYY, but just in case I forget to ask",InfoGive → Symptoms,I was in the ER on MM/DD/YYYY for belly pain,0.6025
InfoGive → Diagnostics || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,"I coming in on MM/DD/YYYY, but just in case I forget to ask",InfoGive → Diagnostics,I am coming in for bloodwork MM/DD/YYYY,0.6012
InfoGive → Diagnostics || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,"I coming in on MM/DD/YYYY, but just in case I forget to ask",InfoGive → Diagnostics,When Person1 was in on MM/DD/YYYY for his visit,0.6002
InfoSeekSDOH → EconomicStability || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,How often will I be doing the bone infusions?,InfoSeekSDOH → EconomicStability,Will you be doing intermittent FMLA or continuous?,0.6769
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,InfoGive → Drugs,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,0.6774
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,InfoGive → Drugs,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,0.6774
InfoGive → Drugs || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Drugs,The Zometa will be around every 6 months,InfoGiveSDOH → HealthCareAccessAndQuality,the copay through the Org4 apothecary will be,0.6263
InfoGive → Drugs || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,Next one is scheduled for MM/DD/YYYY,InfoGive → Drugs,I also have a cortisone shot scheduled for MM/DD/YYYY,0.7579
InfoGiveSDOH → NeighborhoodAndBuiltEnvironment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I setup for them to ship the medication to me,InfoGiveSDOH → NeighborhoodAndBuiltEnvironment,I don have to drive an hour to ER for them to tell me it from the Cancer,0.6721
InfoGiveSDOH → HealthCareAccessAndQuality || SharedDecisionProvider → MakeDecision,InfoGiveSDOH → HealthCareAccessAndQuality,The insurance is driving me nuts,SharedDecisionProvider → MakeDecision,the preference is yours,0.7161
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"I did as they asked, but now they will not approve to fill only a 10 day supply",InfoGive → Diagnostics,But they did it without differential?,0.6041
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoGive → Drugs,I finished the 2nd cycle of ibrance last MM/DD/YYYY,0.7534
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoGive → Drugs,I need another round of Ibrance,0.7441
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoGive → Drugs,Also we can hold off on starting the Ibrance,0.6631
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,InfoGive → Diagnostics,"Radiation had scheduled 5 days of treatment for next week, that I will be doing",0.6376
InfoGive → Drugs || InfoGive → carecoordination,InfoGive → carecoordination,Yes reviewed with Dr Person2,InfoGive → Drugs,I had my prolia shot today with Dr. Person2,0.6422
InfoGive → carecoordination || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → carecoordination,Yes reviewed with Dr Person2,InfoGiveSDOH → HealthCareAccessAndQuality,", I am checking with Dr. Person2 on the vaccine",0.6098
PartnershipProvider → Alignment || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,You are correct with the plan to hold off on this cycle,PartnershipProvider → Alignment,You are correct,0.7534
