anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
he would order blood tests,Information-Giving,For my upcoming visit I don see any blood test required?,PATIENT_PARTNERSHIP,0.5521506667137146,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,a7ab46dbb5568c3de3144e2e211095bb3026200f
I will let you know once I have more information,PROVIDER_PARTNERSHIP,Let me know if I can help you with anything else,PROVIDER_Shared-Decision_Making,0.5701795816421509,sbert,code,PROVIDER_PARTNERSHIP :: PROVIDER_Shared-Decision_Making,907fd12d4c1effcec7540f0c6df802157b70450b
has done well managing pain,Information-Giving,Would this treat the pain temporarily?,PATIENT_PARTNERSHIP,0.6197595596313477,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,3c640b92b2367f48c04ce7f1f5576430314848c4
Hi,PROVIDER_PARTNERSHIP,Hi,PATIENT_PARTNERSHIP,1.0,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,d0293934eaa2009e92928c617f1523da079e79e6
Thank you for the update,PROVIDER_PARTNERSHIP,Thank you for the follow up.,PATIENT_PARTNERSHIP,0.5703656077384949,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,c5991fae760d1f0cbe53b83551505ae4bd2b2c2e
take care of these prescriptions,Information-Giving,Prescription has been sent in,PROVIDER_PARTNERSHIP,0.6179322004318237,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,0f66bdf3332eca6a7476edba20a32b393f07d554
take care of these prescriptions,Information-Giving,not sure if this is right section my husband picked up prescriptions,PATIENT_PARTNERSHIP,0.6049268245697021,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,1effb9c354f8e4d86f2c6daf8c0b26badfd93d71
give Dr. Person1 Dr. Person2 cell  phone,Information-Giving,I wanted to reach out to Dr. Person1,PATIENT_PARTNERSHIP,0.6623302102088928,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,94a5b97fe9964b8cd6b89785001c7cb6eec38205
give Dr. Person1 Dr. Person2 cell  phone,Information-Giving,Please let Person2 and I know if you are able to have Dr  Person5 do this for us,PATIENT_PARTNERSHIP,0.6585640907287598,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,9d40c47117e34fe410a6352b82d9c5925086016f
Hello,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0000003576278689,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1fc9a26956b8c56e800d35db23869dcb51e21bcd
Hello,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0000003576278689,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1fc9a26956b8c56e800d35db23869dcb51e21bcd
Hello,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0000003576278689,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1fc9a26956b8c56e800d35db23869dcb51e21bcd
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thank you for your help,PATIENT_PARTNERSHIP,0.7633805871009827,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,d0548043428c1a86474aeaee650194131708d0a1
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thank you for your help,PATIENT_PARTNERSHIP,0.7633805274963379,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,d0548043428c1a86474aeaee650194131708d0a1
thank you and All for your help!,PROVIDER_PARTNERSHIP,thank you for all your help today,PATIENT_PARTNERSHIP,0.7408208250999451,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,ec17a8378aa4d6adbf0cc58f7f763001f5880297
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thanks again for your help and support,PATIENT_PARTNERSHIP,0.6236960291862488,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,5a1f982cebff8e6c4e25fb0a9a64eb3f4c6e9d47
is having a tough day with pain,Information-Giving,Is there anything I can get to help with that pain?,PATIENT_PARTNERSHIP,0.6008086800575256,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,313a9afbfe9f4cac7c70b059e2a2673ea406fdaa
is having a tough day with pain,Information-Giving,Are you feeling better today?,Information-Seeking,0.5606263875961304,sbert,code,Information-Giving :: Information-Seeking,fa9e6248568d659f94e1da6b643b55d4bb39f062
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP,0.5902190208435059,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,598726467f9bd57451f14a93e6c9be72d13669cc
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP,I'll let you know when I  hear back,PROVIDER_PARTNERSHIP,0.5817515850067139,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,b66de3808a395ec5b6af8f691db1917dfc4ec421
I would like to add one more Rx request,Information-Seeking,I sent the new Rx,Information-Giving,0.6135662198066711,sbert,code,Information-Seeking :: Information-Giving,92a6a0c407cef50de53201f63c54f268e19340af
Dr. Person4 was speaking with Dr. Person5,Information-Giving,Why did Dr. Person4  not see this,PATIENT_PARTNERSHIP,0.7702109813690186,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,9a87780c89fe33e83c23a8b39b8371bfcc6c2b33
Person1 has MM/DD/YYYY,Information-Giving,I will check back with Person1 early MM/DD/YYYY,PATIENT_PARTNERSHIP,0.6834449172019958,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,23841a8e7398c1ed9479cc8e3a7a7fe743aadb74
Person1 has MM/DD/YYYY,Information-Giving,MM/DD/YYYY is good,PATIENT_PARTNERSHIP,0.6806966066360474,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,1590fe7eb98f80e9fc33920747d3287cc27c3d99
Person1 has MM/DD/YYYY,Information-Giving,MM/DD/YYYY is good!,PROVIDER_Shared-Decision_Making,0.6742023229598999,sbert,code,Information-Giving :: PROVIDER_Shared-Decision_Making,af0c827b447c353909f1761ab764e0f9ed0a9a95
Does Dr. Person3 want Person1 to continue on,Information-Seeking,I see Dr  Person1 on,Information-Giving,0.7246928811073303,sbert,code,Information-Seeking :: Information-Giving,5f7ec43cc545103141e28e1625a783098073ee65
Does Dr. Person3 want Person1 to continue on,Information-Seeking,Can Dr  Person3 do that?,PATIENT_PARTNERSHIP,0.7138359546661377,sbert,code,Information-Seeking :: PATIENT_PARTNERSHIP,9218b5521c2d7e51e0f9989ed65fbb831fc94b14
Does Dr. Person3 want Person1 to continue on,Information-Seeking,We will let you know if Dr Person2 is able to complete,PROVIDER_PARTNERSHIP,0.7003270387649536,sbert,code,Information-Seeking :: PROVIDER_PARTNERSHIP,63b138ad52748db7178bf5755dc086dfe7838e07
Does Dr. Person3 want Person1 to continue on,Information-Seeking,If Dr. Person1 then certainly ok.,PROVIDER_Shared-Decision_Making,0.689336359500885,sbert,code,Information-Seeking :: PROVIDER_Shared-Decision_Making,55e86e9e07456f6fdab5029023f544eef2faefde
Does Dr. Person3 want Person1 to continue on,Information-Seeking,Dr. Person2 is involved in my treatment,Information-Giving,0.689014196395874,sbert,code,Information-Seeking :: Information-Giving,cb79712c4e201ae20215a045997872d13613348b
Greetings,PROVIDER_PARTNERSHIP,Greetings,PATIENT_PARTNERSHIP,1.000000238418579,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,e350034f3505f448aa106036345dd088163859a8
Greetings,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.699611485004425,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1feb3de1ff8b5b1cf5d5c46bc82de5cef7a55331
Greetings,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.699611485004425,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1feb3de1ff8b5b1cf5d5c46bc82de5cef7a55331
would like to see Person2 in the office MM/DD/YYYY,Information-Giving,I will check back with Person1 early MM/DD/YYYY,PATIENT_PARTNERSHIP,0.5890880227088928,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,6d8dbc2e7151eefea6112653661bb39fa070b1ad
would like to see Person2 in the office MM/DD/YYYY,Information-Giving,Is it possible to have Person2 help with this please?,PATIENT_PARTNERSHIP,0.5888590812683105,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,65287c1f5e8ab7f4ff2b1e6f10acb2bcae2ce7c7
I also spoke w Dr. B about 2 Rxs,Information-Giving,May I speak with Dr  Person1 XXX-XXX-XXXX,PATIENT_PARTNERSHIP,0.5548897385597229,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,ac39a12ca2e490ef1eeef6e897a6e1796e8c0292
I also spoke w Dr. B about 2 Rxs,Information-Giving,Just confirming that you heard from Dr. Person2 after my consultation with him on MM/DD/YYYY,PATIENT_PARTNERSHIP,0.5501357316970825,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,360c0030fe354ee27b98a1e1fb19600183aca77f
Eliquis 5mg; current Rx will run out,Information-Giving,how is he taking the Eliquis:  5mg a day or twice a day,Information-Seeking,0.6622751355171204,sbert,code,Information-Giving :: Information-Seeking,9625afc4333f97059eb423f1999f2e239451db6e
Hi,PROVIDER_PARTNERSHIP,Hi,PATIENT_PARTNERSHIP,1.0,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,d0293934eaa2009e92928c617f1523da079e79e6
how many a day is he taking,Information-Seeking,I take two per  Day (400 mg),Information-Giving,0.6388786435127258,sbert,code,Information-Seeking :: Information-Giving,47f3f5988e4c2ece04eb00b45df7b75f29824115
how is he taking the Eliquis:  5mg a day or twice a day,Information-Seeking,I take two per  Day (400 mg),Information-Giving,0.6680413484573364,sbert,code,Information-Seeking :: Information-Giving,79b1b0fd76910fb67d7ae948db181caa64da47ea
how is he taking the Eliquis:  5mg a day or twice a day,Information-Seeking,Eliquis 5mg; current Rx will run out,Information-Giving,0.6622751355171204,sbert,code,Information-Seeking :: Information-Giving,32abccd3b64d993732e0e9986cfc0a02189ca744
how is he taking the Eliquis:  5mg a day or twice a day,Information-Seeking,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,Information-Giving,0.6056983470916748,sbert,code,Information-Seeking :: Information-Giving,52afe78310392a8ed4d5f1fa40c195d55644a40c
Hello,PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,1.0000003576278689,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,0a281a5b1eef64cf896e6add184ca30d108bcf5d
Hello,PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,1.0000003576278689,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,0a281a5b1eef64cf896e6add184ca30d108bcf5d
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,MM/DD/YYYY is good!,PROVIDER_Shared-Decision_Making,0.7009842395782471,sbert,code,Information-Giving :: PROVIDER_Shared-Decision_Making,c1a2c595e87caec5c709167b9a9be3e236608168
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,"MM/DD/YYYY, is that good ?",PROVIDER_PARTNERSHIP,0.6956179738044739,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,2a5fb3cc9e01b17422a95f3cfee432bcd0f16662
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,MM/DD/YYYY is good,PATIENT_PARTNERSHIP,0.6933150887489319,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,1636597381688657076705e0702602d774308daf
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,Yes MM/DD/YYYY org1,PROVIDER_PARTNERSHIP,0.6612761616706848,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,06b697f6d62fa0c0325d4c4ce4c3167ccfeb8343
per Dr. Person2's desire and Dr. B agree to get Person3 off Oxy ext release,Information-Giving,Does Dr. Person3 want Person1 to continue on,Information-Seeking,0.6329430341720581,sbert,code,Information-Giving :: Information-Seeking,c05e6f053abf649a5e7c6b8de90899cc0fd755ad
per Dr. Person2's desire and Dr. B agree to get Person3 off Oxy ext release,Information-Giving,Can Dr  Person3 do that?,PATIENT_PARTNERSHIP,0.5649462342262268,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,8165d826937d5866a500fa6a08a797d405b6606c
I've set up Person3's other,Information-Giving,Would also like to coordinate follow ups with Person2 and Person3,PATIENT_PARTNERSHIP,0.576600968837738,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,8fe7695ff6b44000187121bd925dca44f8542edc
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,MM/DD/YYYY is good,PATIENT_PARTNERSHIP,0.685556173324585,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,8f6e2a478ebd330accc287c0873543e84f20944b
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,MM/DD/YYYY is good!,PROVIDER_Shared-Decision_Making,0.6832324266433716,sbert,code,Information-Giving :: PROVIDER_Shared-Decision_Making,e7dde4f8f25df840feb7e272b8c270d0af15fdab
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Information-Seeking,0.6749117374420166,sbert,code,Information-Giving :: Information-Seeking,3705e3cb956aa40ab817d0da4eede2461aafa16a
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Information-Giving_SDOH,0.6596776247024536,sbert,code,Information-Giving :: Information-Giving_SDOH,aad660ccd12b2c1afcac23a5fd920b56ba0107c3
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,"MM/DD/YYYY, is that good ?",PROVIDER_PARTNERSHIP,0.6447727084159851,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,21393abb668cca0186f6c50af369d7eb910f02cf
Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,Information-Giving,how is he taking the Eliquis:  5mg a day or twice a day,Information-Seeking,0.6056983470916748,sbert,code,Information-Giving :: Information-Seeking,efbbea76e909434125ad5222943a9412c1825ed8
MM/DD/YYYY one 5mg am and one 5mg pm,Information-Giving,Just want to make sure I take what I should correctly for MM/DD/YYYY,PATIENT_PARTNERSHIP,0.6146745681762695,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,2cd3e3fcd1e43271f613a9eb67fdb3dafc63c1ef
Sig swelling (but improving slightly) swelling of right leg persists,Information-Giving,Have you checked with your cardiologist re your ankle swelling?,Information-Seeking,0.5686115622520447,sbert,code,Information-Giving :: Information-Seeking,012d6818f2e823cc1b06b536f4c52520b3f025af
Thanks a ton,PATIENT_PARTNERSHIP,No problem,PROVIDER_PARTNERSHIP,0.5922769904136658,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,e7df2dffb63f006759069dd7972dca1d03f1cbce
Thanks a ton,PATIENT_PARTNERSHIP,Thanks,PROVIDER_PARTNERSHIP,0.5708644390106201,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,6054aeebdcf8c5cfbba290190f15b28447522f29
best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0000003576278689,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,39c6c442f9c94bd5e1fef1301790b8b02d93c7c1
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
I sent the new Rx,Information-Giving,I would like to add one more Rx request,Information-Seeking,0.6135662198066711,sbert,code,Information-Giving :: Information-Seeking,2808ee6d420b5ef69364d21501427575b1bd4795
Greetings,PATIENT_PARTNERSHIP,Greetings,PROVIDER_PARTNERSHIP,1.000000238418579,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,e9dae4157798de3f95cc7e922b9fef64002080b5
Greetings,PATIENT_PARTNERSHIP,Greetings,PROVIDER_PARTNERSHIP,1.000000238418579,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,e9dae4157798de3f95cc7e922b9fef64002080b5
rec'd a notice MM/DD/YYYY,Information-Giving,MM/DD/YYYY is good!,PROVIDER_Shared-Decision_Making,0.612816572189331,sbert,code,Information-Giving :: PROVIDER_Shared-Decision_Making,fc8314b0a1b80f7cb3efe58b9d7e040e1d2e4993
rec'd a notice MM/DD/YYYY,Information-Giving,See you MM/DD/YYYY,PATIENT_PARTNERSHIP,0.6098546385765076,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,b9342468b6864fcc4a6f4dc7eb68c7092b91dac3
rec'd a notice MM/DD/YYYY,Information-Giving,See you MM/DD/YYYY,PATIENT_PARTNERSHIP,0.6098545789718628,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,b9342468b6864fcc4a6f4dc7eb68c7092b91dac3
rec'd a notice MM/DD/YYYY,Information-Giving,MM/DD/YYYY is good,PATIENT_PARTNERSHIP,0.6012924313545227,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,1c22e75a179075f4dd0343bcb4d104b5984ba1b3
Anything I can do?,PATIENT_PARTNERSHIP,Is there something else I could try?,PATIENT_SHARED-DECISION_MAKING,0.5642737150192261,sbert,code,PATIENT_PARTNERSHIP :: PATIENT_SHARED-DECISION_MAKING,02ba6f204fb2dc56defa2b3d722b4f514d638005
"Hello,",PATIENT_PARTNERSHIP,"Hello,",PROVIDER_PARTNERSHIP,0.9999997615814208,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,fa2462f5df7461a4582227d97bf8896d15927591
"Hello,",PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,0.8992187976837158,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,24ee80db343c3df39193569b59fe7e10dc483c01
"Hello,",PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,0.8992187976837158,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,24ee80db343c3df39193569b59fe7e10dc483c01
I was just looking at my calendar and realized my next appt,Information-Giving,Unfortunately I worked last night and came home this morning and fell asleep causing me to miss my appt today,Information-Giving_SDOH,0.5802661180496216,sbert,code,Information-Giving :: Information-Giving_SDOH,6cfdfb54d152af95e4c9fab3e645214295ba8a12
That is MM/DD/YYYY I'm supposed to start my next round of Ibrance??,Information-Giving,When do I begin Ibrance again?,Information-Seeking,0.6988826394081116,sbert,code,Information-Giving :: Information-Seeking,a19a99b16c43dd55d801aca2d4063e146e76968e
That is MM/DD/YYYY I'm supposed to start my next round of Ibrance??,Information-Giving,"Per Person1, as long as you are feeling ok you can go ahead and start Ibrance today!",PROVIDER_Shared-Decision_Making,0.6484701037406921,sbert,code,Information-Giving :: PROVIDER_Shared-Decision_Making,ad0ad999422d22edcad23c0a0c1e2e69078d432a
That is MM/DD/YYYY I'm supposed to start my next round of Ibrance??,Information-Giving,Should I start Ibrance tonight?,PATIENT_SHARED-DECISION_MAKING,0.6436272859573364,sbert,code,Information-Giving :: PATIENT_SHARED-DECISION_MAKING,ec5355c3ee955830883502d48c9663a8ce33fd2e
The pharmacy won't have time to get my meds delivered to me if we keep this schedule,Information-Giving,I setup for them to ship the medication to me,PATIENT_PARTNERSHIP,0.7031570672988892,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,a9521301ac8f8104b0689b1e77c74a12eddfd864
The pharmacy won't have time to get my meds delivered to me if we keep this schedule,Information-Giving,The pharmacy will contact you when  its ready to pick up,PROVIDER_PARTNERSHIP,0.6438404321670532,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,1440a9db8ddcec5117b110d0727b7924a37c21f9
Please advise,Information-Seeking,Your advice please,PATIENT_PARTNERSHIP,0.7185097336769104,sbert,code,Information-Seeking :: PATIENT_PARTNERSHIP,48d3916aaff4a5093bd946b0d881a8b3bd7e2418
Please advise,Information-Seeking,Appreciate your advice,PATIENT_PARTNERSHIP,0.6422739624977112,sbert,code,Information-Seeking :: PATIENT_PARTNERSHIP,6a6174e04923bc036480521ab7a8d3abbce9272f
Please advise,Information-Seeking,Please keep me informed,PATIENT_PARTNERSHIP,0.5706859827041626,sbert,code,Information-Seeking :: PATIENT_PARTNERSHIP,3d4f70483812363c19a669c396c871ce257c9692
Thank you very much,PATIENT_PARTNERSHIP,Thank you very much,PROVIDER_PARTNERSHIP,1.000000238418579,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,5257cf4941c6fa40635a246c333aa2a73cac64c0
"Hello,",PROVIDER_PARTNERSHIP,"Hello,",PATIENT_PARTNERSHIP,0.9999997615814208,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1329c9b1e15f1886589d68e70d0dc69eaf045723
"Hello,",PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.8992187976837158,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,c0f2c66b52daf4c96c1ceab571aeb4db742671ab
"Hello,",PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.8992187976837158,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,c0f2c66b52daf4c96c1ceab571aeb4db742671ab
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Information-Giving_SDOH,you have can labs drawn before seeing,Information-Giving,0.6250007748603821,sbert,code,Information-Giving_SDOH :: Information-Giving,e817e866daefaacd524d40a031d044a5d04127b6
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Information-Giving_SDOH,"My  blood draw and appointment with Dr. Person1 will be in the Org2 office on MM/DD/YYYY, starting at 9:30 AM, correct?",Information-Seeking,0.5986259579658508,sbert,code,Information-Giving_SDOH :: Information-Seeking,1a429bc5a188ef62f0c0e5ccd679e06444a09bde
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Information-Giving_SDOH,Could you please send an order so I can have blood drawn on MM/DD/YYYY this week,PATIENT_PARTNERSHIP,0.5658657550811768,sbert,code,Information-Giving_SDOH :: PATIENT_PARTNERSHIP,77941a17e571ca3ef216b142501fbd0a8880f56e
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Information-Giving_SDOH,Could you please send an order so I can have blood drawn on MM/DD/YYYY this week,PATIENT_PARTNERSHIP,0.5658656358718872,sbert,code,Information-Giving_SDOH :: PATIENT_PARTNERSHIP,77941a17e571ca3ef216b142501fbd0a8880f56e
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Information-Giving_SDOH,"I have an appointment with Dr. Person2 next MM/DD/YYYY, the MM/DD/YYYY",Information-Giving,0.5606768727302551,sbert,code,Information-Giving_SDOH :: Information-Giving,87390ff72228c91f8ad65bd6ff6d18d2ca3ab087
The pharmacy is pretty quick to get meds out to patients,Information-Giving,I setup for them to ship the medication to me,PATIENT_PARTNERSHIP,0.5969117879867554,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,ac943f3b1cdf8c1e8354a08999c2a2c8af21be1e
The pharmacy is pretty quick to get meds out to patients,Information-Giving,The pharmacy will contact you when  its ready to pick up,PROVIDER_PARTNERSHIP,0.587795078754425,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,daf69a9f5c0e1900fea666a4a876109d96db8143
can do same day delivery if needed,Information-Giving,"They can set up delivery to you, it  would need to be a few days in advance",Information-Giving_SDOH,0.6715413928031921,sbert,code,Information-Giving :: Information-Giving_SDOH,f2fa2109f0b2dc05d466a8da1503e23fa3669fcc
Currently my lab work is scheduled to be done,Information-Giving,we will watch for the lab results,PROVIDER_PARTNERSHIP,0.595011293888092,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,58d92e569418a170f004328aa3fbcf2396d784c9
I see Dr  Person1 on,Information-Giving,I seeing Dr Person1 at 1pm at Org3 on MM/DD/YYYY,Information-Giving_SDOH,0.7361419796943665,sbert,code,Information-Giving :: Information-Giving_SDOH,2af36d570e0a4ef3defbc3b1142d477c5410ac4b
I see Dr  Person1 on,Information-Giving,If Dr. Person1 then certainly ok.,PROVIDER_Shared-Decision_Making,0.7270954251289368,sbert,code,Information-Giving :: PROVIDER_Shared-Decision_Making,e016e65b7e7fda07482c59cf63d87a2da05e10e7
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Information-Giving,I setup for them to ship the medication to me,PATIENT_PARTNERSHIP,0.7303688526153564,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,f9b4caf5b8d8241a582d32b7e77584d0b2a63c8d
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Information-Giving,so you should just be able to call the pharmacy or request via phone,Information-Giving_SDOH,0.7124316692352295,sbert,code,Information-Giving :: Information-Giving_SDOH,dcbe265f0d0ed3b9994c77852490bece1807fc10
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Information-Giving,The pharmacy will contact you when  its ready to pick up,PROVIDER_PARTNERSHIP,0.7091582417488098,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,f81dddad1286960fdc927c12352641b0d64d4b15
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Sorry to bother,PATIENT_PARTNERSHIP,no worries,Socioemotional_/_Empathy,0.6351524591445923,sbert,code,PATIENT_PARTNERSHIP :: Socioemotional_/_Empathy,bfbd985bd923849d30c8624de783c9213ec1a549
Sorry to bother,PATIENT_PARTNERSHIP,Sorry,PROVIDER_PARTNERSHIP,0.6198111176490784,sbert,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,17626b83e20558499573847b7e65be3bad9f5da7
