anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
"We are both at the limit of getting ""stuck.""",General_information,The UTI symptoms are getting worse,Symptoms,0.556114699626786,lsa,subcode,General_information :: Symptoms,5747483296a46a8c5d43dbef224ff8c00574ba7a
please call,General_information,Can she call me please,active_participation_/involvement,0.5759094698725573,lsa,subcode,General_information :: active_participation_/involvement,8cb7e55abaf7ff293793dc4cc12e7d129ba7cc60
Please advise,General_information,Your advice please,active_participation_/involvement,0.7185097336769104,sbert,subcode,General_information :: active_participation_/involvement,f62052996bc4df62a0d0a9005664e7d0a0a26a3c
Please advise me how to submit this to,General_information,Please let me know when submitted,active_participation_/involvement,0.6247461438179016,sbert,subcode,General_information :: active_participation_/involvement,a52ace52020298aa63f63267563bafa0d57921ee
please call,General_information,Would one of you be able to give me a call this morning?,active_participation_/involvement,0.6030635237693787,sbert,subcode,General_information :: active_participation_/involvement,6d1162cdce0342e9432e323433613a4aa31552eb
Please advise,General_information,Please keep me informed,active_participation_/involvement,0.5706859827041626,sbert,subcode,General_information :: active_participation_/involvement,375a01cf14dcdb39cb8dfaf5dc45e341c250695f
Sony know if Person1 has received it?,General_information,let me know if you received it,active_participation_/involvement,0.5527093298291725,tdidf,subcode,General_information :: active_participation_/involvement,c994e183a7af79c8f5a8e91fa5047b85d19f997a
Please advise,General_information,Appreciate your advice,build_trust,0.6422739624977112,sbert,subcode,General_information :: build_trust,6f6681faeeb7c668b73a3c15de3d84abb6a5a0db
please call,General_information,Give  them a call,instruction,0.6478681564331055,sbert,subcode,General_information :: instruction,fc18267ad0e98e56ec4f135aaa9feebc52aed53b
please call,General_information,Give them a call,instruction,0.6478681564331055,sbert,subcode,General_information :: instruction,877d09de766686404a2d74e6ae5bdcd154ad1b79
please call,General_information,so  you should be able to call tomorrow,instruction,0.5878742933273315,sbert,subcode,General_information :: instruction,6d282c47e2a500f1898225f48d3077d969c749cf
rec'd a notice MM/DD/YYYY,General_information,MM/DD/YYYY after 230pm,state_preferences,0.8963216475069533,lsa,subcode,General_information :: state_preferences,f58b0a4663d56d41d3a36573b78a34bcf1eccef0
Please advise,General_information,Please expedite,state_preferences,0.8195000503865708,lsa,subcode,General_information :: state_preferences,55330b31397330833bcf9aea832fd96435562507
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,General_information,MM/DD/YYYY after 230pm,state_preferences,0.6604203659593362,lsa,subcode,General_information :: state_preferences,8be5bde49381ae831561b411d967816c18be1e24
please call,General_information,Please expedite,state_preferences,0.6458059301366992,lsa,subcode,General_information :: state_preferences,c317379ec713875b3343a9aa4cba858339c1495e
", I am checking with Dr. Person2 on the vaccine",Health_care_access_and_quality,The schedulers were checking with Dr Person2 on MM/DD/YYYY,Care_Coordination,0.6983592163245093,lsa,subcode,Health_care_access_and_quality :: Care_Coordination,7f4c53a9bbf6d6b920b3407a5f5bc782a2a05ef5
", I am checking with Dr. Person2 on the vaccine",Health_care_access_and_quality,Confirmed with Dr. Person2,Care_Coordination,0.640836045299313,lsa,subcode,Health_care_access_and_quality :: Care_Coordination,995a7b5dc3b99ce36367ee3c6611025f857b3f2f
", I am checking with Dr. Person2 on the vaccine",Health_care_access_and_quality,Checked with Dr Person2,Care_Coordination,0.5740283839432154,lsa,subcode,Health_care_access_and_quality :: Care_Coordination,502ce7d9e0a8c288bbca77e0f9e9053058e95b4a
", I am checking with Dr. Person2 on the vaccine",Health_care_access_and_quality,Yes reviewed with Dr Person2,Care_Coordination,0.5649620864013022,lsa,subcode,Health_care_access_and_quality :: Care_Coordination,e6251205ab791c92a383532abcd4081a9df6bae9
sent an order for a new PET scan,Health_care_access_and_quality,"Could you please send the pet scan report to Person1 , doctor Person2 assistant",Care_Coordination,0.793782114982605,sbert,subcode,Health_care_access_and_quality :: Care_Coordination,70d0e2ec47ca092d9e6300be8dccf1c77141a2d9
sent an order for a new PET scan,Health_care_access_and_quality,They have asked if we can send the PET report and scans to them beforehand,Care_Coordination,0.6933441162109375,sbert,subcode,Health_care_access_and_quality :: Care_Coordination,108084c531185a75f864ac4cce599087500546b0
have it a LOCATION,Health_care_access_and_quality,please have them send it to us at,Care_Coordination,0.5614433884620667,sbert,subcode,Health_care_access_and_quality :: Care_Coordination,aabcf0a566ef2d2535a6814154b697b414242591
", I am checking with Dr. Person2 on the vaccine",Health_care_access_and_quality,The schedulers were checking with Dr Person2 on MM/DD/YYYY,Care_Coordination,0.6173776573234404,tdidf,subcode,Health_care_access_and_quality :: Care_Coordination,7f4c53a9bbf6d6b920b3407a5f5bc782a2a05ef5
we do not give the whooping cough (tdap) vaccine here,Health_care_access_and_quality,We do not have  a comparison for the CEA,Diagnostics,0.6363778571443167,lsa,subcode,Health_care_access_and_quality :: Diagnostics,2ceed02d248b2da934fcc00dbefd276d2d69abd9
sent an order for a new PET scan,Health_care_access_and_quality,I also think she put in an order for an ECHO,Diagnostics,0.5580609572280655,lsa,subcode,Health_care_access_and_quality :: Diagnostics,ff0d36740c59c8b2c08b8622ead2180a31ac215c
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Health_care_access_and_quality,you have can labs drawn before seeing,Diagnostics,0.6250007748603821,sbert,subcode,Health_care_access_and_quality :: Diagnostics,7c217a5c096d650883e04f076783609c85feb5af
Person5 sent in pre-auth info to Cigna,Health_care_access_and_quality,Prednisone refill sent in,Drugs,0.7271320925507138,lsa,subcode,Health_care_access_and_quality :: Drugs,aaa0f530ba16df607572cb6b8be4524a646062da
Person5 sent in pre-auth info to Cigna,Health_care_access_and_quality,refill has been sent in,Drugs,0.644827307722794,lsa,subcode,Health_care_access_and_quality :: Drugs,f189449af018b907e8b88d5af716b1a5fe2e6010
sent an order for a new PET scan,Health_care_access_and_quality,Do you know the reasoning you had this PET scan does and which doctor ordered it?,Drugs,0.6884222626686096,sbert,subcode,Health_care_access_and_quality :: Drugs,b1ab15515166cc9d94997ef95591df1265d7bbb9
We need to make an office visit,Health_care_access_and_quality,Or no need for an office visit?,Explore_options,0.6334205849627007,lsa,subcode,Health_care_access_and_quality :: Explore_options,327c86d5a67124b1fa61a1582143c655da041446
We need to make an office visit,Health_care_access_and_quality,Or no need for an office visit?,Explore_options,0.6821954846382141,sbert,subcode,Health_care_access_and_quality :: Explore_options,327c86d5a67124b1fa61a1582143c655da041446
we do not give the whooping cough (tdap) vaccine here,Health_care_access_and_quality,Unfortunately  we do not have control over visitor restrictions in the hospital,General_information,0.5869033324854014,lsa,subcode,Health_care_access_and_quality :: General_information,c36739a7c61de2ded362dea58baa57aa525d3bf5
Person5 sent in pre-auth info to Cigna,Health_care_access_and_quality,Prescription has been sent in,Maintain_communication,0.6405892887527307,lsa,subcode,Health_care_access_and_quality :: Maintain_communication,8844869bedef1c08c591b2b8e996d23b866e02b7
We need to make an office visit,Health_care_access_and_quality,Do I need to make an appointment,Scheduling_appt,0.7533059043795038,lsa,subcode,Health_care_access_and_quality :: Scheduling_appt,21a7a0067528bfd23cdfa9e23f11c86097dd3ae9
", I am checking with Dr. Person2 on the vaccine",Health_care_access_and_quality,I am already scheduled to meet with Dr  Person2 on the MM/DD/YYYY @10:30,Scheduling_appt,0.6516445042567063,lsa,subcode,Health_care_access_and_quality :: Scheduling_appt,21c7866ffd2aadc8937681a1d572f8d36232aefb
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Health_care_access_and_quality,"My  blood draw and appointment with Dr. Person1 will be in the Org2 office on MM/DD/YYYY, starting at 9:30 AM, correct?",Scheduling_appt,0.5986259579658508,sbert,subcode,Health_care_access_and_quality :: Scheduling_appt,a7ad7c335fbb7d76f659dd8f19991409f5be1e89
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Health_care_access_and_quality,"I have an appointment with Dr. Person2 next MM/DD/YYYY, the MM/DD/YYYY",Scheduling_appt,0.5606768727302551,sbert,subcode,Health_care_access_and_quality :: Scheduling_appt,5665d375753ae5cc0f00b7ddd28b1d45fc9e21db
Sleeping well,Health_care_access_and_quality,"I hope so because I feel great; sleeping well, eating (too) well",Symptoms,0.5987080708637997,tdidf,subcode,Health_care_access_and_quality :: Symptoms,4a3be08f4a096f1917579668605cc49861a7a555
sent an order for a new PET scan,Health_care_access_and_quality,Could you please cancel my PET and CT scans ordered by Dr. Person2 for this week,active_participation_/involvement,0.694997251033783,sbert,subcode,Health_care_access_and_quality :: active_participation_/involvement,633e954f9a1546e185e4d996a984cc21c7d57bbe
If it is ok can I have those shots at LOCATION,Health_care_access_and_quality,Is there anyway I could be allowed to go in I had my Covid shots,active_participation_/involvement,0.6065928936004639,sbert,subcode,Health_care_access_and_quality :: active_participation_/involvement,e30034b9f8b78b3b68e3e373ce49acce42ba64e2
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Health_care_access_and_quality,Could you please send an order so I can have blood drawn on MM/DD/YYYY this week,active_participation_/involvement,0.5658657550811768,sbert,subcode,Health_care_access_and_quality :: active_participation_/involvement,00cb162829d6971d4eb3b4431d27367cb78fa833
You can have this drawn at any any of the L&M draw stations MM/DD/YYYY before your visit with Dr Person1,Health_care_access_and_quality,Could you please send an order so I can have blood drawn on MM/DD/YYYY this week,active_participation_/involvement,0.5658656358718872,sbert,subcode,Health_care_access_and_quality :: active_participation_/involvement,00cb162829d6971d4eb3b4431d27367cb78fa833
sent an order for a new PET scan,Health_care_access_and_quality,Please be sure to also send the disc of the PET scan images or bring them with you to your appointment,instruction,0.7721730470657349,sbert,subcode,Health_care_access_and_quality :: instruction,d5b67e0e688f3f6fb565097ec6936bfc79ca44dc
We need to make an office visit,Health_care_access_and_quality,if not reach out to our office!,instruction,0.6119804382324219,sbert,subcode,Health_care_access_and_quality :: instruction,b2c23e88e8b78e489ed95d935589d1ea31b0c908
I will let you know once I have more information,Maintain_communication,Let me know if I can help you with anything else,Encourage_questions,0.5701795816421509,sbert,subcode,Maintain_communication :: Encourage_questions,3ef7d5fd3df028867284dc6e6610615bf1b5dee6
let me know if you have any issues !,Maintain_communication,", let me know if you have any other questions or concerns",Encourage_questions,0.5825137106060169,tdidf,subcode,Maintain_communication :: Encourage_questions,1cd2b0c4c5dedc838f7f4f09ce127680c9fd4f61
We will look out for the results!,Maintain_communication,I will look out for the appointment in Person1,active_participation_/involvement,0.6607806858733791,tdidf,subcode,Maintain_communication :: active_participation_/involvement,b3de3029fad90569c51006851c1af5c178877fe9
considering how difficult it is for Person2 to travel,Neighborhood_and_built_environment,it is a-okay for Person2 to have it done,Approval/Reinforcement,0.6712125213407162,lsa,subcode,Neighborhood_and_built_environment :: Approval/Reinforcement,136d1f1fcd8a667bca426d0faa7ace4056fdde44
considering how difficult it is for Person2 to travel,Neighborhood_and_built_environment,it is elevated,Diagnostics,0.5711439637048018,lsa,subcode,Neighborhood_and_built_environment :: Diagnostics,e8b377140ea3837097d6d09fdcd2f90ad9a47be8
considering how difficult it is for Person2 to travel,Neighborhood_and_built_environment,Here it is,General_information,0.6138604617176129,lsa,subcode,Neighborhood_and_built_environment :: General_information,8738b3004c111818b966603b14f670dbdfb58e59
this is good.,Reassurance,this is good,Approval/Reinforcement,1.0,tdidf,subcode,Reassurance :: Approval/Reinforcement,9c37309d93de243483bdab3afd4f3735ab75245c
"It should be safe, hospital is taking every precaution to keep the environment safe,",Reassurance,Be safe,Connection,0.587418723022154,tdidf,subcode,Reassurance :: Connection,b06c9477f2c5d80baaae9bf208e913699f5c4077
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,MM/DD/YYYY is good,Alignment,0.6933150887489319,sbert,subcode,Scheduling_appt :: Alignment,2b35a12bf2beeeffdd2275384a3cf988f8ce6a63
Person1 has MM/DD/YYYY,Scheduling_appt,MM/DD/YYYY is good,Alignment,0.6806966066360474,sbert,subcode,Scheduling_appt :: Alignment,b227fc90bab85d911f659efdc39dc6838c42b77d
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,Yes MM/DD/YYYY org1,Alignment,0.6612761616706848,sbert,subcode,Scheduling_appt :: Alignment,ada44d105b79d293c168a4f6cb7d14832a03970d
I see Dr  Person1 on,Scheduling_appt,If Dr. Person1 then certainly ok.,Approval/Reinforcement,0.7270954251289368,sbert,subcode,Scheduling_appt :: Approval/Reinforcement,f4570ab3ed9474317334d9c3bb451a2cbc42a3fe
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,MM/DD/YYYY is good!,Approval/Reinforcement,0.7009842395782471,sbert,subcode,Scheduling_appt :: Approval/Reinforcement,37f104d4df66c1180fc0fb4bbb9ad429560aa110
Person1 has MM/DD/YYYY,Scheduling_appt,MM/DD/YYYY is good!,Approval/Reinforcement,0.6742023229598999,sbert,subcode,Scheduling_appt :: Approval/Reinforcement,5034d5fd1679600cb886680806ddb5c2cd9a4b68
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,a ENT consultation on MM/DD/YYYY,Care_Coordination,0.70512411507354,lsa,subcode,Scheduling_appt :: Care_Coordination,8b00a56485bc60575814d56ad3a838fb3f709baa
scheduling Person1 out front,Scheduling_appt,I'll have Person1 help out,Care_Coordination,0.5589289697471692,lsa,subcode,Scheduling_appt :: Care_Coordination,924368c7822c174efd0f71aac44b98710b44f12b
I see Dr  Person1 on,Scheduling_appt,I will go over this with Dr  Person1 today,Care_Coordination,0.7503503561019897,sbert,subcode,Scheduling_appt :: Care_Coordination,d41885fff3324a9a826c542bd3fbd92909f2130d
let them know that you have a prescription for a PET scan,Scheduling_appt,They have asked if we can send the PET report and scans to them beforehand,Care_Coordination,0.7046020030975342,sbert,subcode,Scheduling_appt :: Care_Coordination,f24e033ef48ce6d28333aa4943007a105802083e
let them know that you have a prescription for a PET scan,Scheduling_appt,"Could you please send the pet scan report to Person1 , doctor Person2 assistant",Care_Coordination,0.6895427703857422,sbert,subcode,Scheduling_appt :: Care_Coordination,af3bba89b36f47652340851a9d9a2520ed1b6c70
would like to see Person2 in the office MM/DD/YYYY,Scheduling_appt,look forward to meeting with Dr  Person2 on MM/DD/YYYY,Care_Coordination,0.6302222609519958,sbert,subcode,Scheduling_appt :: Care_Coordination,b11f27cd35ad8f90966d12ae13ac86a3c006e26d
I've set up Person3's other,Scheduling_appt,"I will have Person3, APRN sign the orders",Care_Coordination,0.6112537980079651,sbert,subcode,Scheduling_appt :: Care_Coordination,e2442aebbb93e8f78f2a57e20dbd67dd5dea522c
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,Lots of words for a MM/DD/YYYY morning,Connection,0.6103966291201851,lsa,subcode,Scheduling_appt :: Connection,8303aee619e93be91e5ccecbdbe5611461d2f765
Person1 has MM/DD/YYYY,Scheduling_appt,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.6873490724994357,lsa,subcode,Scheduling_appt :: Diagnostics,7d61b9c83073285af45dbf4e4e538778dc2d5b7f
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.6782847148471997,lsa,subcode,Scheduling_appt :: Diagnostics,83d09216599fb5a5e0ad2b430f7e043839870fc7
I see Dr  Person1 on,Scheduling_appt,Do i need blood work before I see dr Person1 on MM/DD/YYYY?,Diagnostics,0.6412561020978422,lsa,subcode,Scheduling_appt :: Diagnostics,eeaae264ae6ba886d1167f126c1979da02499621
Currently my lab work is scheduled to be done,Scheduling_appt,I gets labs done early tomorrow,Diagnostics,0.6980255842208862,sbert,subcode,Scheduling_appt :: Diagnostics,f6a05938f4cff1ade296e411e350400bcde643f1
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,I gets labs done early tomorrow,Diagnostics,0.6348364353179932,sbert,subcode,Scheduling_appt :: Diagnostics,c59d59c0c9d9f3ba626f7ddfef3ef4775cd8b48f
Currently my lab work is scheduled to be done,Scheduling_appt,I will get labs first am,Diagnostics,0.610644519329071,sbert,subcode,Scheduling_appt :: Diagnostics,3d0f9cd3d0e9d9fa8a62813478993ba50c7db5d3
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,I will get labs first am,Diagnostics,0.5976346731185913,sbert,subcode,Scheduling_appt :: Diagnostics,7457c1869486e8d72a7fd2075217f5c3ab8a6caa
I see Dr  Person1 on,Scheduling_appt,Do i need blood work before I see dr Person1 on MM/DD/YYYY?,Diagnostics,0.5676394118884264,tdidf,subcode,Scheduling_appt :: Diagnostics,eeaae264ae6ba886d1167f126c1979da02499621
let them know that you have a prescription for a PET scan,Scheduling_appt,I see that you have a prescription for Ativan,Drugs,0.77712821501378,lsa,subcode,Scheduling_appt :: Drugs,73c6842f331a9a27b2b6cf53083bd223d636079e
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,"My last pill in the cycle is MM/DD/YYYY, MM/DD/YYYY",Drugs,0.6651632795800421,lsa,subcode,Scheduling_appt :: Drugs,c6e5a49c5c4b20c8c366fd5ce083d69d5635f598
had an appt w,Scheduling_appt,He just had an Ocrevus infusion,Drugs,0.6287286591218185,lsa,subcode,Scheduling_appt :: Drugs,a53012949e06c6f0d9c414c3dcf1126ea358dd9c
let them know that you have a prescription for a PET scan,Scheduling_appt,I have a prescription for trazodone from Org2 oncology,Drugs,0.6111565132775796,lsa,subcode,Scheduling_appt :: Drugs,9cbaef87180df2f46de779f42975b5e7889c6be0
He definitely needs/,Scheduling_appt,He prescribed me Ketorolac (Toradol),Drugs,0.5604169529690467,lsa,subcode,Scheduling_appt :: Drugs,ef6d610b2d0f6a4b271315e5d2db9cc50d3513f3
Person1 has MM/DD/YYYY,Scheduling_appt,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,Drugs,0.7615808844566345,sbert,subcode,Scheduling_appt :: Drugs,203a2af0899b835ace2854710d7e29024b319765
Person1 has MM/DD/YYYY,Scheduling_appt,I had two this year (both Person2) one in MM/DD/YYYY and the other in MM/DD/YYYY,Drugs,0.7615808844566345,sbert,subcode,Scheduling_appt :: Drugs,203a2af0899b835ace2854710d7e29024b319765
let them know that you have a prescription for a PET scan,Scheduling_appt,Do you know the reasoning you had this PET scan does and which doctor ordered it?,Drugs,0.6753873825073242,sbert,subcode,Scheduling_appt :: Drugs,5b534c645ce150fdeda9a7c553bb7d7773ed562e
I was just looking at my calendar and realized my next appt,Scheduling_appt,Unfortunately I worked last night and came home this morning and fell asleep causing me to miss my appt today,Economic_stability,0.5802661180496216,sbert,subcode,Scheduling_appt :: Economic_stability,2bb6327e2a2bfb2bffe3faa07242c69f4a6e2f46
had an appt w,Scheduling_appt,Unfortunately I worked last night and came home this morning and fell asleep causing me to miss my appt today,Economic_stability,0.5766492486000061,sbert,subcode,Scheduling_appt :: Economic_stability,50fab2c449790ed2ac5bd25409a9a9732760d11b
let them know that you have a prescription for a PET scan,Scheduling_appt,Should we bring forward the PET scans planned for MM/DD/YYYY or defer them until after the treatment has ended?,Explore_options,0.6316252946853638,sbert,subcode,Scheduling_appt :: Explore_options,618868c575031c6c47ae46740a40b7954d4cbe68
Person1 has MM/DD/YYYY,Scheduling_appt,rec'd a notice MM/DD/YYYY,General_information,0.7583611079047794,lsa,subcode,Scheduling_appt :: General_information,e11c0326ce175a79c3da68ec6e32937184d25c63
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,rec'd a notice MM/DD/YYYY,General_information,0.698957364554713,lsa,subcode,Scheduling_appt :: General_information,f2ee47e797ec378d67406d6679161bb934f816b8
I will be finishing my week off on MM/DD/YYYY ( MM/DD/YYYY my labs are scheduled,Scheduling_appt,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,General_information,0.6659729252412713,lsa,subcode,Scheduling_appt :: General_information,3a59004e6e2c21790651df6609bb289d9cecaded
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,rec'd a notice MM/DD/YYYY,General_information,0.5958914182352312,lsa,subcode,Scheduling_appt :: General_information,af268999bab304b3bf1bf8e21a9b1bb8083ad27d
I see Dr  Person1 on,Scheduling_appt,I see Dr. Person2 in another month,General_information,0.7562189698219299,sbert,subcode,Scheduling_appt :: General_information,088e66792bf28555e8a1ba02d7c9c5b14eaf6c2b
I see Dr  Person1 on,Scheduling_appt,I be in touch with Dr. Person1 this coming week.,General_information,0.7520002126693726,sbert,subcode,Scheduling_appt :: General_information,f235da37eb9be711b3ed2fe2351f44c1e2adac57
I've set up Person3's other,Scheduling_appt,"Unfortunately, since Person3 doesn't use the same system we do, images cannot be shared",General_information,0.6070958375930786,sbert,subcode,Scheduling_appt :: General_information,78a9a21ef55235ecf832ab03d432f86654f711d9
I've set up Person3's other,Scheduling_appt,My name is Person2 and I am the RN that works with Dr. Person3,General_information,0.576744794845581,sbert,subcode,Scheduling_appt :: General_information,bcb1dff1e85ead2016e934851472ae2a02aeca47
I see Dr  Person1 on,Scheduling_appt,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",Health_care_access_and_quality,0.6609467068856226,lsa,subcode,Scheduling_appt :: Health_care_access_and_quality,2b5b234af59ab1ec31b03bd72564e8ae6d0847ee
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,"I saw I still had the appointment in Org2 for MM/DD/YYYY, MM/DD/YYYY, for the Lupron shot, I cancelled it",Health_care_access_and_quality,0.5525830769463107,lsa,subcode,Scheduling_appt :: Health_care_access_and_quality,35404162225b567b278d8790a06ad94bae3ea86a
I see Dr  Person1 on,Scheduling_appt,I seeing Dr Person1 at 1pm at Org3 on MM/DD/YYYY,Health_care_access_and_quality,0.7361419796943665,sbert,subcode,Scheduling_appt :: Health_care_access_and_quality,322d6d571357174c0b9787c4f9301f0aa207333b
Currently my lab work is scheduled to be done,Scheduling_appt,we will watch for the lab results,Maintain_communication,0.595011293888092,sbert,subcode,Scheduling_appt :: Maintain_communication,bda49893cdbb2ba8ebf1e53eb524f36e855e88f6
I believe it should be 9am,Scheduling_appt,Should I be?,Seeking_Approval,0.6165250772401576,tdidf,subcode,Scheduling_appt :: Seeking_Approval,41efaea36cac3a98b6dcc70dedb00ab4091a48d3
we can give you a flu vaccine next time you come,Scheduling_appt,we can definitely give you some time to heal first,Share_options,0.7338952455571779,lsa,subcode,Scheduling_appt :: Share_options,a01e470a4564ff227b058214695eb24bde2733d7
He definitely needs/,Scheduling_appt,He definitely looks puffier to me leg swelling some,Symptoms,0.7681307044106175,lsa,subcode,Scheduling_appt :: Symptoms,64f7432c818fc0294f5af53ed5afaf69ed8a9759
Person1 has MM/DD/YYYY,Scheduling_appt,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",Symptoms,0.7000997626945116,lsa,subcode,Scheduling_appt :: Symptoms,c41b476c62cfb6355eb19d0d7745b86aa31ae374
He definitely needs/,Scheduling_appt,he vomiting with dry heaves,Symptoms,0.6047760554727766,lsa,subcode,Scheduling_appt :: Symptoms,8d3f99eb8a25e0fccad91c2e402b2f571c38a58a
Would you let me know when you can squeeze Person2 in?,Scheduling_appt,Please let me know when submitted,active_participation_/involvement,0.6897436255930888,lsa,subcode,Scheduling_appt :: active_participation_/involvement,5e8748f0294d21d7177266fbb4552f0839cd74ff
Would you let me know when you can squeeze Person2 in?,Scheduling_appt,Please let me know when sent,active_participation_/involvement,0.6582667882543939,lsa,subcode,Scheduling_appt :: active_participation_/involvement,46e8edee78d575ec440cf935e589c576c8a6248e
Can I go before,Scheduling_appt,Where can I go and are u recommending for me,active_participation_/involvement,0.6195031105444816,lsa,subcode,Scheduling_appt :: active_participation_/involvement,4570593782df7f0bf4c41eed6ce0623db1fc761c
Person1 has MM/DD/YYYY,Scheduling_appt,I will check back with Person1 early MM/DD/YYYY,active_participation_/involvement,0.6834449172019958,sbert,subcode,Scheduling_appt :: active_participation_/involvement,6a1e73e7c735d699b17bec57cbc542df53324606
would like to see Person2 in the office MM/DD/YYYY,Scheduling_appt,I will check back with Person1 early MM/DD/YYYY,active_participation_/involvement,0.5890880227088928,sbert,subcode,Scheduling_appt :: active_participation_/involvement,3c92b4a173797e1f92ddc083b3665f453edd054f
would like to see Person2 in the office MM/DD/YYYY,Scheduling_appt,Is it possible to have Person2 help with this please?,active_participation_/involvement,0.5888590812683105,sbert,subcode,Scheduling_appt :: active_participation_/involvement,66ae3fb5c911b1e278803868f393c81381aa70c5
let them know that you have a prescription for a PET scan,Scheduling_appt,Please be sure to also send the disc of the PET scan images or bring them with you to your appointment,instruction,0.7347866296768188,sbert,subcode,Scheduling_appt :: instruction,0738a3cdb1f618e209cf0573d213e66ab9ec5ac5
Currently my lab work is scheduled to be done,Scheduling_appt,"Yes, you can get your labs done",instruction,0.6385396718978882,sbert,subcode,Scheduling_appt :: instruction,296e10fc50a0d9d7835731471fce25239186f4c4
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,"MM/DD/YYYY, is that good ?",invite_collaboration,0.6956179738044739,sbert,subcode,Scheduling_appt :: invite_collaboration,5487c9069a2b2636f81036410595483380c76294
Person1 has MM/DD/YYYY,Scheduling_appt,MM/DD/YYYY after 230pm,state_preferences,0.7097437917619335,lsa,subcode,Scheduling_appt :: state_preferences,e6d063b1ea2edd4fc5dc6d1819841afd038ba792
"Yep, just got a call for MM/DD/YYYY w",Scheduling_appt,MM/DD/YYYY after 230pm,state_preferences,0.5624839674410074,lsa,subcode,Scheduling_appt :: state_preferences,341c2de9aa77107e78a26390afb4e82da77586bc
I've set up Person3's other,Scheduling_appt,Would also like to coordinate follow ups with Person2 and Person3,state_preferences,0.576600968837738,sbert,subcode,Scheduling_appt :: state_preferences,a9fa1764b431df8f02c993073c9fb5b894d8e21f
"Ok , I doing ok !",Symptoms,Ok,Alignment,0.8802051352058564,tdidf,subcode,Symptoms :: Alignment,b3e960aec803e9e331e2e85f94e8ba974bfda313
"Ok , I doing ok !",Symptoms,Ok,Alignment,0.8802051352058564,tdidf,subcode,Symptoms :: Alignment,b3e960aec803e9e331e2e85f94e8ba974bfda313
"Ok , I doing ok !",Symptoms,Ok,Alignment,0.8802051352058564,tdidf,subcode,Symptoms :: Alignment,b3e960aec803e9e331e2e85f94e8ba974bfda313
"Ok , I doing ok !",Symptoms,Ok,Alignment,0.8802051352058564,tdidf,subcode,Symptoms :: Alignment,b3e960aec803e9e331e2e85f94e8ba974bfda313
"Ok , I doing ok !",Symptoms,Ok,Alignment,0.8802051352058564,tdidf,subcode,Symptoms :: Alignment,b3e960aec803e9e331e2e85f94e8ba974bfda313
Sig swelling (but improving slightly) swelling of right leg persists,Symptoms,Have you checked with your cardiologist re your ankle swelling?,Care_Coordination,0.5686115622520447,sbert,subcode,Symptoms :: Care_Coordination,19629b765907958f224324ce9e8dfd3bf3649526
"I believe surgery went well , just really sore",Symptoms,I hope your surgery went well!,Connection,0.6186437264822944,tdidf,subcode,Symptoms :: Connection,c112355edb1633e53c7c438f3cb3d73f372648fc
"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",Symptoms,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.6610768341680753,lsa,subcode,Symptoms :: Diagnostics,d9cf690104376990c5f329d24a1f318b24e536cb
"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",Symptoms,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.594946938001171,lsa,subcode,Symptoms :: Diagnostics,fc1761a9c0ef4bd07c744704f098b6e03df635ca
