pair,src_label,src_text,nbr_label,nbr_text,similarity
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,I have time to find a dr up  There,CareCoordinationPatient,I told the Dr,0.6123
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,0.8539
PartnershipPatient → expressOpinions || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,I'm not  Currently driving,PartnershipPatient → expressOpinions,do not feel comfortable driving,0.6116
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,0.8539
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,PartnershipPatient → activeParticipation/involvement,I need a doctor,SDOH → HealthCareAccessAndQuality,I have time to find a dr up  There,0.7056
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I need a doctor,CareCoordinationPatient,to go to another dr,0.6323
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I wanted to request,PartnershipPatient → expressOpinions,I would like,0.6307
PartnershipPatient → activeParticipation/involvement || SharedDecisionProvider → Approval/Reinforcement,PartnershipPatient → activeParticipation/involvement,I wanted to request,SharedDecisionProvider → Approval/Reinforcement,proceed with this request,0.6122
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I need to discuss with the doctor,SharedDecisionPatient → SeekingApproval,Can you ask the doctor,0.7445
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I need to discuss with the doctor,CareCoordinationPatient,Could you please inform Dr,0.6854
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I need to discuss with the doctor,SharedDecisionPatient → SeekingApproval,Can you please ask Dr. Person1,0.6387
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,please send to email,SharedDecisionPatient → SeekingApproval,Would you please send,0.6426
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,please send to email,SharedDecisionPatient → SeekingApproval,Can you please send persciption,0.6337
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Is it possible to get,PartnershipPatient → activeParticipation/involvement,is there any possible way,0.6291
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,Adderall refilled early,SharedDecisionPatient → SeekingApproval,Can I get back on Adderall XR,0.6514
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,PartnershipPatient → expressOpinions,I was wondering,0.7039
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,PartnershipPatient → expressOpinions,I was wondering,0.7039
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,PartnershipPatient → expressOpinions,I was wondering,0.7039
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,PartnershipPatient → expressOpinions,I was wondering,0.7039
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,PartnershipPatient → expressOpinions,I was wondering,0.7039
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,PartnershipPatient → expressOpinions,I was almost wondering,0.6661
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,I've paid for my labs,PartnershipPatient → Clinical care,get labs,0.7167
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,I've paid for my labs,PartnershipPatient → Clinical care,the Labs,0.6323
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,I've paid for my labs,PartnershipPatient → Clinical care,have labs done,0.6285
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,I've paid for my labs,PartnershipPatient → Clinical care,to go over labs,0.6198
PartnershipPatient → statePreferences || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Would it be possible to have,PartnershipPatient → statePreferences,I would like to have,0.6159
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,There is not an option to send a message to Person1,CareCoordinationProvider,I received a message from our Person2,0.6134
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,There is not an option to send a message to Person1,CareCoordinationProvider,I received a message from our Person2,0.6134
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,she said,CareCoordinationProvider,she mention that,0.6498
PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I canâ€™t remember,PartnershipPatient → expressOpinions,I canâ€™t seem,0.6825
SDOH → EconomicStability || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I canâ€™t remember,SDOH → EconomicStability,I canâ€™t afford,0.632
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,she said,CareCoordinationProvider,she mention that,0.6498
CareCoordinationPatient || SDOH → EconomicStability,CareCoordinationPatient,he would be scheduling,SDOH → EconomicStability,to work around due to scheduling,0.6267
CareCoordinationPatient || PartnershipPatient → Clinical care,CareCoordinationPatient,he would be scheduling,PartnershipPatient → Clinical care,have to schedule something,0.6185
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just need,PartnershipPatient → expressOpinions,I need,0.8686
PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,PartnershipPatient → activeParticipation/involvement,I just need,SocioEmotionalBehaviour,i am desperate,0.6865
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,No money to pay for copay,SDOH → HealthCareAccessAndQuality,your copay is 20.00,0.705
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,No money to pay for copay,SDOH → HealthCareAccessAndQuality,I just sent a $30 copay,0.6475
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipPatient → activeParticipation/involvement,I left a message,PartnershipProvider → inviteCollabration,leave a message,0.763
CareCoordinationProvider || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I left a message,CareCoordinationProvider,I received a message from our Person2,0.6206
CareCoordinationProvider || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I left a message,CareCoordinationProvider,I received a message from our Person2,0.6206
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,I spoke to Dr  Person1,CareCoordinationProvider,I will send your message to Dr. Person1,0.7783
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,CareCoordinationPatient,I spoke to Dr  Person1,SharedDecisionPatient → SeekingApproval,Can you please ask Dr. Person1,0.754
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,I told the Dr,SDOH → HealthCareAccessAndQuality,I have time to find a dr up  There,0.6123
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Can you ask the doctor,PartnershipPatient → activeParticipation/involvement,I need to discuss with the doctor,0.7445
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Can you ask the doctor,PartnershipPatient → activeParticipation/involvement,I may need to come see doctor,0.719
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Can you ask the doctor,CareCoordinationPatient,Could you please inform Dr,0.6069
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,CareCoordinationPatient,if he/she can prescribe,SharedDecisionPatient → SeekingApproval,can you prescribe one to my pharmacy?,0.6313
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,The pain gets beyond a 10 daily now,SDOH → EconomicStability,strain is increasing the pain 10 fold,0.6799
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,strain is increasing the pain 10 fold,PartnershipPatient → Clinical care,The pain gets beyond a 10 daily now,0.6799
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please let me know,PartnershipProvider → maintainCommunication,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please let me know,PartnershipProvider → maintainCommunication,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please let me know,PartnershipProvider → maintainCommunication,let us know,0.7904
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please let me know,PartnershipProvider → maintainCommunication,I will let you know,0.7458
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I just need,PartnershipPatient → expressOpinions,I need,0.8686
PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,PartnershipPatient → activeParticipation/involvement,I just need,SocioEmotionalBehaviour,i am desperate,0.6865
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I would like to see,PartnershipPatient → expressOpinions,I would like,0.6929
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if the doctor can send a prescription,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,0.6928
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if the doctor can send a prescription,PartnershipPatient → Clinical care,Please send a refill prescription,0.6918
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if the doctor can send a prescription,PartnershipPatient → Clinical care,my prescription would be ready,0.6776
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if the doctor can send a prescription,CareCoordinationProvider,sending yourr medication into the pharmacy,0.6422
SDOH → EconomicStability || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → EconomicStability,I canâ€™t take off the time to come in,SDOH → NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.6801
PartnershipPatient → expressOpinions || SDOH → EconomicStability,SDOH → EconomicStability,I canâ€™t take off the time to come in,PartnershipPatient → expressOpinions,I canâ€™t seem,0.6761
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I canâ€™t take off the time to come in,SDOH → HealthCareAccessAndQuality,I canâ€™t sleep,0.6321
PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,Iâ€™m totally sure,SocioEmotionalBehaviour,Iâ€™m just scared,0.6566
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please call me,PartnershipProvider → maintainCommunication,I will call you back,0.7226
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → ExploreOptions,PartnershipPatient → activeParticipation/involvement,I need to come in,SharedDecisionPatient → ExploreOptions,Or would I come in,0.6274
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can come in today if needed,PartnershipPatient → Clinical care,I will need to come in next week too,0.6356
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → connection,PartnershipPatient → activeParticipation/involvement,wanted to send you this message,PartnershipProvider → connection,I got your message,0.6193
PartnershipProvider → maintainCommunication || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,PartnershipProvider → maintainCommunication,I will call you back,0.7132
PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,PartnershipPatient → activeParticipation/involvement,I  will  call,0.6745
PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,PartnershipPatient → activeParticipation/involvement,please  call,0.6463
CareCoordinationPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,CareCoordinationPatient,I have not gotten a call,0.6195
PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,PartnershipPatient → activeParticipation/involvement,I'll call tomorrow,0.6186
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,just a consult type appointment,0.7036
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,make a appointment,0.6609
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,for appointment to see doctor,0.6564
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,appointment to see doctor,0.6525
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,appointment for this week,0.6513
PartnershipPatient → statePreferences || PartnershipProvider → Clinical Care,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipProvider → Clinical Care,schedule that appointment,0.6457
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,I have an appointment tomorrow morning,0.6432
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,schedule an appointment,0.6361
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,schedule an appointment,0.6361
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Appreciation/Gratitude,I appreciate all your help,PartnershipPatient → activeParticipation/involvement,Please help,0.6078
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,sent to the Org1 pharmacy,SharedDecisionPatient → SeekingApproval,Can I get it sent to a different pharmacy please?,0.6722
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,PartnershipPatient → activeParticipation/involvement,The pharmacy that I used,0.7529
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,SharedDecisionPatient → SeekingApproval,Can I get it sent to a different pharmacy please?,0.6881
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → Clinical care,running out of refills,PartnershipPatient → statePreferences,refill asap,0.6679
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → Clinical care,refill on my lantus,PartnershipPatient → statePreferences,refill asap,0.6644
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,can be sent to Org3,SDOH → EconomicStability,I am currently working in Org3,0.6113
PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,PartnershipPatient → activeParticipation/involvement,Iâ€™m needing,SocioEmotionalBehaviour,Iâ€™m just scared,0.6174
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,SharedDecisionPatient → SeekingApproval,Can I get it sent to a different pharmacy please?,0.8547
CareCoordinationProvider || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,CareCoordinationProvider,sending yourr medication into the pharmacy,0.7231
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,SharedDecisionPatient → SeekingApproval,if the doctor can send a prescription,0.6928
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,SharedDecisionPatient → SeekingApproval,can you prescribe one to my pharmacy?,0.6651
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,CareCoordinationPatient,My pharmacy has informed me,0.6344
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,Could you please see,SharedDecisionPatient → SeekingApproval,could I please get,0.6216
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if Dr. Person3 could send it,CareCoordinationPatient,please update Dr  Person3Person4,0.6709
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if Dr. Person3 could send it,CareCoordinationProvider,I will send your message to Dr. Person1,0.6274
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if Dr. Person3 could send it,CareCoordinationPatient,Dr. Person1 has requested,0.626
SharedDecisionPatient → ExploreOptions || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,if Dr. Person3 could send it,SharedDecisionPatient → ExploreOptions,if Dr. Person1 or Dr. Person2 would be able to provide,0.6049
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,I spoke to Dr  Person1,0.7783
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,Dr. Person1 has requested,0.7737
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,CareCoordinationProvider,I will send your message to Dr. Person1,SharedDecisionPatient → SeekingApproval,Can you please ask Dr. Person1,0.7691
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,letting Dr. Person1 know,0.7068
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,We sent the message to the Dr.,0.6695
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,with Dr. Person1,0.6591
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,through dr  Person1 at my appointments,0.6519
CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,I will send your message to Dr. Person1,CareCoordinationPatient,Could you please inform Dr,0.6389
CareCoordinationProvider || SharedDecisionPatient → ExploreOptions,CareCoordinationProvider,I will send your message to Dr. Person1,SharedDecisionPatient → ExploreOptions,if Dr. Person1 or Dr. Person2 would be able to provide,0.6373
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,CareCoordinationProvider,I will send your message to Dr. Person1,SharedDecisionPatient → SeekingApproval,if Dr. Person3 could send it,0.6274
CareCoordinationProvider || SDOH → HealthCareAccessAndQuality,CareCoordinationProvider,sending yourr medication into the pharmacy,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,0.7231
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,CareCoordinationProvider,sending yourr medication into the pharmacy,SharedDecisionPatient → SeekingApproval,Can I get it sent to a different pharmacy please?,0.6576
CareCoordinationProvider || SDOH → HealthCareAccessAndQuality,CareCoordinationProvider,sending yourr medication into the pharmacy,SDOH → HealthCareAccessAndQuality,to be sent to my pharmacy in Org2,0.6478
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,CareCoordinationProvider,sending yourr medication into the pharmacy,SharedDecisionPatient → SeekingApproval,can you prescribe one to my pharmacy?,0.6452
CareCoordinationProvider || SharedDecisionPatient → SeekingApproval,CareCoordinationProvider,sending yourr medication into the pharmacy,SharedDecisionPatient → SeekingApproval,if the doctor can send a prescription,0.6422
CareCoordinationProvider || PartnershipPatient → Clinical care,CareCoordinationProvider,sending yourr medication into the pharmacy,PartnershipPatient → Clinical care,request a refill for my prescription,0.6117
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,My husband just called,PartnershipPatient → activeParticipation/involvement,I called yesterday,0.6091
PartnershipPatient → statePreferences || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,refill them locally,PartnershipPatient → statePreferences,refill asap,0.6772
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,refill them locally,PartnershipPatient → activeParticipation/involvement,i need a refill,0.6537
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,refill them locally,PartnershipPatient → activeParticipation/involvement,I need a refill,0.6537
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,refill them locally,PartnershipPatient → activeParticipation/involvement,I need a refill on these medications,0.6315
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,refill them locally,PartnershipPatient → activeParticipation/involvement,I also need to go to get a refill,0.6287
PartnershipPatient → expressOpinions || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,I have a very difficult time driving,PartnershipPatient → expressOpinions,do not feel comfortable driving,0.6306
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,have labs done,SDOH → EconomicStability,I've paid for my labs,0.6285
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,I wanted to let you know,PartnershipProvider → maintainCommunication,I will let you know,0.6751
PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,I was almost wondering,SocioEmotionalBehaviour,Was curious,0.6035
PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,I was almost wondering,SocioEmotionalBehaviour,just curious,0.6005
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,have to schedule something,SDOH → EconomicStability,to work around due to scheduling,0.7233
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,have to schedule something,SDOH → EconomicStability,my work schedule is very hard,0.6409
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,have to schedule something,SDOH → EconomicStability,due to my work schedule,0.623
CareCoordinationPatient || PartnershipPatient → Clinical care,PartnershipPatient → Clinical care,have to schedule something,CareCoordinationPatient,he would be scheduling,0.6185
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Appreciation/Gratitude,I appreciate your help,PartnershipPatient → activeParticipation/involvement,Please help,0.6424
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → connection,PartnershipPatient → connection,look forward to hearing from you,PartnershipPatient → activeParticipation/involvement,I look forward to hearing from you,0.9472
PartnershipPatient → connection || PartnershipProvider → connection,PartnershipPatient → connection,look forward to hearing from you,PartnershipProvider → connection,Look forward to seeing you,0.6752
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I am unable to call at the moment,CareCoordinationPatient,I have not gotten a call,0.7041
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,My pharmacy has informed me,PartnershipPatient → activeParticipation/involvement,I have checked at the pharmacy,0.7112
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,My pharmacy has informed me,SDOH → HealthCareAccessAndQuality,I no longer use that pharmacy,0.6442
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,CareCoordinationPatient,My pharmacy has informed me,SharedDecisionPatient → SeekingApproval,Can I get it sent to a different pharmacy please?,0.6371
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,My pharmacy has informed me,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,0.6344
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,My pharmacy has informed me,PartnershipPatient → activeParticipation/involvement,The pharmacy that I used,0.6339
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,My pharmacy has informed me,SDOH → HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,0.6257
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,My pharmacy has informed me,SDOH → HealthCareAccessAndQuality,My pharmacy is the Org1,0.6222
CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,CareCoordinationPatient,My pharmacy has informed me,SharedDecisionPatient → SeekingApproval,can you prescribe one to my pharmacy?,0.6015
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I need to call my doctorâ€™s office,CareCoordinationPatient,response they received from my doctorâ€™s office,0.613
SDOH → EconomicStability || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → EconomicStability,I am currently working in Org3,SDOH → NeighborhoodAndBuiltEnvironment,I am moving to Org2,0.6283
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I am currently working in Org3,SDOH → HealthCareAccessAndQuality,at Org3,0.6187
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I am currently working in Org3,SDOH → HealthCareAccessAndQuality,can be sent to Org3,0.6113
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I am currently working in Org3,SDOH → HealthCareAccessAndQuality,there at Org3,0.608
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,the pharmacy told me,PartnershipPatient → activeParticipation/involvement,I have checked at the pharmacy,0.6989
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,the pharmacy told me,PartnershipPatient → activeParticipation/involvement,The pharmacy that I used,0.659
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,the pharmacy told me,SDOH → HealthCareAccessAndQuality,I no longer use that pharmacy,0.6445
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,the pharmacy told me,SDOH → HealthCareAccessAndQuality,it was sent to Org3 pharmacy,0.608
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,the pharmacy told me,SDOH → HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,0.6076
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,the pharmacy told me,SDOH → HealthCareAccessAndQuality,It can be sent to same pharmacy,0.6015
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,response they received from my doctorâ€™s office,PartnershipPatient → activeParticipation/involvement,I need to call my doctorâ€™s office,0.613
CareCoordinationProvider || PartnershipPatient → Clinical care,PartnershipPatient → Clinical care,Please send a refill prescription,CareCoordinationProvider,Dr. Person1 sent in your refills,0.6855
