pair,src_label,src_text,nbr_label,nbr_text,similarity
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,bcs your clinic was closed,activeParticipation/involvement,I was planning,0.6411
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I couldn't make the payment,HealthCareAccessAndQuality,how the payment goes?,0.8307
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I couldn't make the payment,HealthCareAccessAndQuality,I made a $50 Pre-Payment,0.8074
EconomicStability || activeParticipation/involvement,EconomicStability,I couldn't make the payment,activeParticipation/involvement,I also need to make a payment,0.6188
EconomicStability || ExploreOptions,EconomicStability,I couldn't make the payment,ExploreOptions,Is there a way to make a payment on line?,0.6085
EconomicStability || ExploreOptions,ExploreOptions,Is there a way to make a payment on line?,EconomicStability,I couldn't make the payment,0.6085
build trust || signoff,signoff,Thanks for your help!,build trust,for your reassurance,0.7394
Clinical care || SeekingApproval,SeekingApproval,Can I switch to,Clinical care,I can tolerate,0.8368
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I switch to,activeParticipation/involvement,I can explain,0.8119
SeekingApproval || expressOpinions,SeekingApproval,Can I switch to,expressOpinions,I can't seem to remember exactly,0.8025
EconomicStability || expressOpinions,EconomicStability,something more affordable please,expressOpinions,something catastrophic happens,0.6794
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Let me know what steps to take from here,maintainCommunication,Please let me know,0.6743
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Let me know what steps to take from here,maintainCommunication,Please let me know,0.6743
Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,to schedule an appointment for counseling,0.9032
Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule an appointment,0.8391
Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule an appointment,0.8391
Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule an appointment for labs,0.8375
Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule appointment for,0.772
Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,for an appointment,0.6612
SeekingApproval || activeParticipation/involvement,SeekingApproval,can I schedule an appointment for genetic testing?,activeParticipation/involvement,I can call andake an appointment,0.6069
Clinical care || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,regardless of weather,Clinical care,I discussed a trial of Stratera,0.8361
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,regardless of weather,EconomicStability,showing proof of income,0.7465
NeighborhoodAndBuiltEnvironment || SocialAndCommunityContext,NeighborhoodAndBuiltEnvironment,regardless of weather,SocialAndCommunityContext,3 years of taking care of him,0.6563
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,regardless of weather,activeParticipation/involvement,I have a couple of quick questions,0.6456
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,regardless of weather,HealthCareAccessAndQuality,description of our medical benefits,0.6108
activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I want to change,0.6442
activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I want to change,0.6442
Clinical care || statePreferences,Clinical care,My original appointment,statePreferences,preferably a MM/DD/YYYY morning appointment,0.7983
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,I  will  call,maintainCommunication,I will call you back,0.8456
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,I  will  call,HealthCareAccessAndQuality,I will fall asleep,0.6935
Clinical care || SeekingApproval,Clinical care,to  reschedule,SeekingApproval,Would it be best to reschedule,0.8051
activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I want to change to,0.9825
activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I'd like to change,0.6442
activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I'd like to change,0.6442
activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I'd like to change,0.6442
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,I have 2 children,activeParticipation/involvement,I have discovered,1.0
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,I have 2 children,activeParticipation/involvement,I have a couple of quick questions,0.6467
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,I'm updating my profile,EconomicStability,excuse my absences,0.9525
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,I'm updating my profile,EconomicStability,My employer says,0.8359
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,I'm updating my profile,EconomicStability,my occupation is,0.6165
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,Need a Paxil refill 10mg,expressOpinions,I need,0.6694
HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,could not get it refilled,SeekingApproval,Can I get it refilled?,0.7708
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,could not get it refilled,activeParticipation/involvement,I did not get it,0.6451
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,Did not have the money,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,0.7901
EconomicStability || activeParticipation/involvement,EconomicStability,Did not have the money,activeParticipation/involvement,I did not get it,0.6634
EconomicStability || activeParticipation/involvement,EconomicStability,Did not have the money,activeParticipation/involvement,I did not do this process earlier,0.6609
SeekingApproval || expressOpinions,expressOpinions,I can't seem to remember exactly,SeekingApproval,Can I switch to,0.8025
Clinical care || expressOpinions,expressOpinions,I can't seem to remember exactly,Clinical care,I can tolerate,0.6558
activeParticipation/involvement || expressOpinions,expressOpinions,I can't seem to remember exactly,activeParticipation/involvement,I can explain,0.6387
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,would I need the paperwork,expressOpinions,I need,0.6075
Appreciation/Gratitude || Clinical care,Appreciation/Gratitude,Thank you so very much,Clinical care,itâ€™s throbbing so much,0.6052
EconomicStability || expressOpinions,EconomicStability,Even Person1 charges $70,expressOpinions,I didn't even think about it,0.6589
EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,she said there's about 100 people on the waiting list,EconomicStability,I need a refund on the $100 I paid,0.6148
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,HealthCareAccessAndQuality,for a Org5 counselor,NeighborhoodAndBuiltEnvironment,for a cruise out of Org5,0.6108
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,HealthCareAccessAndQuality,for a Org5 counselor,NeighborhoodAndBuiltEnvironment,I am leaving Org5,0.6087
build trust || signoff,build trust,for your reassurance,signoff,Thanks for your time,0.8013
Appreciation/Gratitude || build trust,build trust,for your reassurance,Appreciation/Gratitude,thank you for your time and your assistance,0.7824
build trust || signoff,build trust,for your reassurance,signoff,Thank you for your time,0.7438
build trust || signoff,build trust,for your reassurance,signoff,Thank you for your time,0.7438
build trust || signoff,build trust,for your reassurance,signoff,Thanks for your help!,0.7394
build trust || signoff,build trust,for your reassurance,signoff,Thanks for your help!,0.7394
EconomicStability || build trust,build trust,That helps a lot,EconomicStability,be gone a lot,0.6513
alignment || build trust,build trust,That helps a lot,alignment,That works,0.6227
EconomicStability || build trust,build trust,That helps a lot,EconomicStability,"do a lot of squatting, bending",0.6077
HealthCareAccessAndQuality || build trust,build trust,That helps a lot,HealthCareAccessAndQuality,fro that grant,0.6008
Clinical care || SeekingApproval,SeekingApproval,Do I ditch the Xanax completely,Clinical care,do the counseling,0.7753
Clinical Care || SeekingApproval,SeekingApproval,Do I ditch the Xanax completely,Clinical Care,Unlike alprazolam (xanax),0.7385
Clinical care || connection,Clinical care,I get the new med,connection,Happy New Year,0.6266
Clinical care || connection,Clinical care,I get the new med,connection,Happy New Year,0.6266
Clinical care || connection,connection,I got your message,Clinical care,got extremely dizzy,0.676
Clinical Care || activeParticipation/involvement,Clinical Care,try on as needed basis,activeParticipation/involvement,i needed,0.7531
Clinical Care || Clinical care,Clinical Care,try on as needed basis,Clinical care,try Trazadone,0.7498
Clinical Care || SeekingApproval,Clinical Care,Unlike alprazolam (xanax),SeekingApproval,if I can have a few Xanax,0.7398
Clinical Care || SeekingApproval,Clinical Care,Unlike alprazolam (xanax),SeekingApproval,Do I ditch the Xanax completely,0.7385
Clinical care || checkingUnderstanding/clarification,checkingUnderstanding/clarification,hydroxyzine is not habit forming,Clinical care,is draining,0.7022
checkingUnderstanding/clarification || statePreferences,checkingUnderstanding/clarification,hydroxyzine is not habit forming,statePreferences,Spanish is preferred,0.7022
Clinical care || checkingUnderstanding/clarification,checkingUnderstanding/clarification,hydroxyzine is not habit forming,Clinical care,result is available,0.6854
EconomicStability || checkingUnderstanding/clarification,checkingUnderstanding/clarification,safer for long term use,EconomicStability,I use my hands,0.6592
build trust || inviteCollabration,inviteCollabration,please continue to check with our front office,build trust,I continue to come to you guys,0.6001
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,aren't able to get in to counseller anywhere else,activeParticipation/involvement,I was able to get,0.8388
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,HealthCareAccessAndQuality,aren't able to get in to counseller anywhere else,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,0.682
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,aren't able to get in to counseller anywhere else,activeParticipation/involvement,I was able to,0.6579
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,aren't able to get in to counseller anywhere else,activeParticipation/involvement,I need to get in to see someone,0.6124
EconomicStability || build trust,build trust,just want to reassure you again,EconomicStability,just want a refund,0.875
activeParticipation/involvement || build trust,build trust,just want to reassure you again,activeParticipation/involvement,I just want to make sure,0.7593
activeParticipation/involvement || build trust,build trust,just want to reassure you again,activeParticipation/involvement,I want to see,0.6219
activeParticipation/involvement || build trust,build trust,just want to reassure you again,activeParticipation/involvement,want to make sure,0.6096
build trust || statePreferences,build trust,just want to reassure you again,statePreferences,I want to change to,0.6047
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I cannot find,expressOpinions,I cannot understand,0.9646
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,I cannot find,EconomicStability,cannot afford,0.8479
Clinical care || connection,Clinical care,I had a visit las,connection,I had a wonderful visit,0.9489
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,Can you please help?,SeekingApproval,Can you please ask Dr. Person1,0.8325
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,Can you please help?,SeekingApproval,Can you please send persciption,0.7118
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,Can you please help?,SeekingApproval,can you electronically send,0.6349
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,There's a procedure I am needing as soon as possible,maintainCommunication,as soon as a i get a reply,0.8106
activeParticipation/involvement || statePreferences,activeParticipation/involvement,There's a procedure I am needing as soon as possible,statePreferences,getting this done as soon as possible,0.78
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,There's a procedure I am needing as soon as possible,maintainCommunication,As soon as I hear back,0.772
Appreciation/Gratitude || Clinical care,Appreciation/Gratitude,Thank you so much for any help,Clinical care,itâ€™s throbbing so much,0.702
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,feel free to leave messages on my ph,expressOpinions,I feel,0.6152
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,feel free to leave messages on my ph,expressOpinions,I feel,0.6152
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I sent a message the beginning of,inviteCollabration,leave a message,0.6164
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,EconomicStability,Did not have the money,0.7901
Clinical care || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,Clinical care,I did not get hurt,0.7435
Clinical care || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,Clinical care,did not require 30 day visits,0.6985
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,activeParticipation/involvement,I did not do this process earlier,0.6762
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,activeParticipation/involvement,I did not get it,0.6751
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,expressOpinions,I did good all weekend,0.6434
Clinical care || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,Clinical care,I never did vomit,0.6301
NeighborhoodAndBuiltEnvironment || SocialAndCommunityContext,NeighborhoodAndBuiltEnvironment,being out of town,SocialAndCommunityContext,husband out of town,0.9281
Clinical care || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,being out of town,Clinical care,running out of refills,0.7845
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,being out of town,HealthCareAccessAndQuality,"you have $6,350 out of pocket",0.7587
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,being out of town,HealthCareAccessAndQuality,out of my pocket,0.7019
Clinical Care || Clinical care,Clinical care,appointment to follow up,Clinical Care,at your follow up appointment,0.8549
Clinical Care || Clinical care,Clinical care,appointment to follow up,Clinical Care,for follow up and labs,0.7091
Clinical care || signoff,signoff,Thanks so much!,Clinical care,itâ€™s throbbing so much,0.8019
Clinical care || signoff,signoff,Thanks so much!,Clinical care,I was in so much pain,0.6519
Clinical care || statePreferences,Clinical care,my original appointment on the MM/DD/YYYY was canceled,statePreferences,preferably a MM/DD/YYYY morning appointment,0.7755
Clinical care || statePreferences,statePreferences,get me in sooner,Clinical care,to get me better,0.7396
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I'm sending this message,inviteCollabration,leave a message,0.7062
Clinical care || expressOpinions,expressOpinions,hoping that IF is a possibility!!,Clinical care,that is hurting,0.8234
expressOpinions || requestsForOpinion,expressOpinions,hoping that IF is a possibility!!,requestsForOpinion,is that ok,0.7882
alignment || expressOpinions,expressOpinions,hoping that IF is a possibility!!,alignment,That works,0.6537
HealthCareAccessAndQuality || expressOpinions,expressOpinions,hoping that IF is a possibility!!,HealthCareAccessAndQuality,fro that grant,0.6275
HealthCareAccessAndQuality || expressOpinions,expressOpinions,hoping that IF is a possibility!!,HealthCareAccessAndQuality,that is called ABCF,0.6117
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,contractor at my house,EconomicStability,I work at a obgyn office,0.6131
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,activeParticipation/involvement,I have discovered,0.8054
SocialAndCommunityContext || maintainCommunication,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,maintainCommunication,I have to wait a week,0.7571
EconomicStability || SocialAndCommunityContext,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,EconomicStability,I have to work,0.7496
EconomicStability || SocialAndCommunityContext,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,EconomicStability,I have to work,0.7496
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,activeParticipation/involvement,you would have to,0.7272
HealthCareAccessAndQuality || SocialAndCommunityContext,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,HealthCareAccessAndQuality,I have to constantly drink something,0.6885
Clinical care || statePreferences,statePreferences,these are events I can't cancel,Clinical care,counteract these breakouts,0.609
Appreciation/Gratitude || expressOpinions,expressOpinions,I just thought it would be worth a shot,Appreciation/Gratitude,would be greatly appreciated,0.7651
HealthCareAccessAndQuality || expressOpinions,expressOpinions,I just thought it would be worth a shot,HealthCareAccessAndQuality,which one would be covered,0.6139
expressOpinions || statePreferences,expressOpinions,I just thought it would be worth a shot,statePreferences,Phone visit would be great,0.6036
ExploreOptions || HealthCareAccessAndQuality,ExploreOptions,if it was a possiblility,HealthCareAccessAndQuality,it was on HOLD,0.8062
EconomicStability || ExploreOptions,ExploreOptions,if it was a possiblility,EconomicStability,it was much cheaper,0.8038
Clinical care || ExploreOptions,ExploreOptions,if it was a possiblility,Clinical care,It was refilled,0.7704
ExploreOptions || HealthCareAccessAndQuality,ExploreOptions,if it was a possiblility,HealthCareAccessAndQuality,It was called into Org1,0.6567
ExploreOptions || activeParticipation/involvement,ExploreOptions,if it was a possiblility,activeParticipation/involvement,I was planning,0.6002
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I havent been able to get an appointment,activeParticipation/involvement,I was able to get,0.6962
Clinical care || SeekingApproval,Clinical care,would it be possible to get another refill,SeekingApproval,Would it be possible to have,0.797
Clinical care || SeekingApproval,Clinical care,would it be possible to get another refill,SeekingApproval,is it possible to get an interim refill?,0.7531
Clinical care || SeekingApproval,Clinical care,would it be possible to get another refill,SeekingApproval,Is it possible to get,0.7369
Clinical care || SeekingApproval,Clinical care,would it be possible to get another refill,SeekingApproval,Would it be best to reschedule,0.6015
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,refill on my lantus,0.8791
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,requesting a refill on my Vyvanse,0.7927
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,on my Pramipexole?,0.7007
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,I'm requesting a refill on Vyvanse Rx,0.6074
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,My rash on my arms,0.6016
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Please let me know as soon as possible,maintainCommunication,as soon as a i get a reply,0.7353
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Please let me know as soon as possible,maintainCommunication,As soon as I hear back,0.7075
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Please let me know as soon as possible,maintainCommunication,Please let me know,0.6399
Clinical Care || Clinical care,Clinical care,I was in for a follow up,Clinical Care,for follow up and labs,0.7568
ExploreOptions || activeParticipation/involvement,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,activeParticipation/involvement,is there any possible way,0.7251
ExploreOptions || SeekingApproval,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,SeekingApproval,Is there any way that you could all in Bactrim DS,0.6945
EconomicStability || expressOpinions,EconomicStability,cannot afford,expressOpinions,I cannot understand,0.9216
SocialAndCommunityContext || activeParticipation/involvement,activeParticipation/involvement,I have discovered,SocialAndCommunityContext,I have 2 children,1.0
SocialAndCommunityContext || activeParticipation/involvement,activeParticipation/involvement,I have discovered,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.8054
HealthCareAccessAndQuality || expressOpinions,expressOpinions,it is impossible,HealthCareAccessAndQuality,it is a assistance program,0.8918
Clinical care || expressOpinions,expressOpinions,it is impossible,Clinical care,it is medication related,0.8268
Clinical care || expressOpinions,expressOpinions,it is impossible,Clinical care,it is very tender to touch,0.7996
HealthCareAccessAndQuality || expressOpinions,expressOpinions,it is impossible,HealthCareAccessAndQuality,It is a program from the government,0.7821
Clinical care || expressOpinions,expressOpinions,it is impossible,Clinical care,it is getting worse,0.7453
HealthCareAccessAndQuality || expressOpinions,expressOpinions,it is impossible,HealthCareAccessAndQuality,it is no longer available to me,0.6542
Clinical care || expressOpinions,expressOpinions,it is impossible,Clinical care,result is available,0.6186
Clinical care || expressOpinions,expressOpinions,it is impossible,Clinical care,it's a controlled substance,0.613
ExploreOptions || activeParticipation/involvement,ExploreOptions,Is there any other medication,activeParticipation/involvement,is there any possible way,0.8508
ExploreOptions || SeekingApproval,ExploreOptions,Is there any other medication,SeekingApproval,Is there any way that you could all in Bactrim DS,0.662
Clinical care || statePreferences,Clinical care,counteract these breakouts,statePreferences,these are events I can't cancel,0.609
HealthCareAccessAndQuality || SeekingApproval,SeekingApproval,Can I get it refilled?,HealthCareAccessAndQuality,could not get it refilled,0.7708
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I am moving to Org2,HealthCareAccessAndQuality,sent to Org2 on Org2,0.7575
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I am moving to Org2,HealthCareAccessAndQuality,sent to the Org2 on Org2,0.6965
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,activeParticipation/involvement,I'm trying,NeighborhoodAndBuiltEnvironment,I'm trying not to travel far,0.8129
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,I'm trying,HealthCareAccessAndQuality,I am trying to get a disability placard,0.715
Clinical care || statePreferences,Clinical care,refill  Everything,statePreferences,refill asap,0.6756
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I am trying to get a disability placard,activeParticipation/involvement,Trying to finish,0.7761
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I am trying to get a disability placard,activeParticipation/involvement,I'm trying,0.715
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I am trying to get a disability placard,activeParticipation/involvement,I was trying get,0.6938
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,HealthCareAccessAndQuality,I am trying to get a disability placard,NeighborhoodAndBuiltEnvironment,I'm trying not to travel far,0.6451
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,when we  Move,HealthCareAccessAndQuality,"we qualify as ""underinsured""",0.6101
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,I'm not  Currently driving,expressOpinions,not helping!,0.6294
activeParticipation/involvement || expressOpinions,expressOpinions,I don't know,activeParticipation/involvement,wanna know,0.6494
NeighborhoodAndBuiltEnvironment || expressOpinions,expressOpinions,I don't know,NeighborhoodAndBuiltEnvironment,we are in areas we don't know,0.6348
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,we are in areas we don't know,expressOpinions,I guess we are playing phone tag,0.6964
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,we are in areas we don't know,expressOpinions,I don't know,0.6348
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,we are in areas we don't know,expressOpinions,I don't know,0.6348
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,we are in areas we don't know,expressOpinions,I don't know,0.6348
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,where to park safely  For me,EconomicStability,No income for me,0.7208
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,where to park safely  For me,EconomicStability,saving me money,0.6281
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,it will take us at least 2 weeks  Driving,activeParticipation/involvement,will take care of it,0.6861
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,it will take us at least 2 weeks  Driving,activeParticipation/involvement,i will take my paper scripts,0.6753
connection || expressOpinions,expressOpinions,I am supposed to have,connection,Blessed to have,0.823
Clinical care || expressOpinions,expressOpinions,I am supposed to have,Clinical care,went to have it drawn,0.6944
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I need a doctor,expressOpinions,I need,0.6996
ExploreOptions || HealthCareAccessAndQuality,HealthCareAccessAndQuality,It was called into Org1,ExploreOptions,if it was a possiblility,0.6567
EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,It was called into Org1,EconomicStability,it was much cheaper,0.6545
HealthCareAccessAndQuality || expressOpinions,HealthCareAccessAndQuality,they do not have the medicine to fill it,expressOpinions,I do not trust Christus,0.6193
EconomicStability || SocialAndCommunityContext,SocialAndCommunityContext,he is my support,EconomicStability,my occupation is,0.8403
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,he is my support,activeParticipation/involvement,what is my #patient Id,0.7364
SocialAndCommunityContext || expressOpinions,SocialAndCommunityContext,he is my support,expressOpinions,It is my understanding,0.7248
SocialAndCommunityContext || statePreferences,SocialAndCommunityContext,he is my support,statePreferences,Spanish is preferred,0.6525
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,have not been around the public too much,activeParticipation/involvement,have not been,0.8565
HealthCareAccessAndQuality || SocialAndCommunityContext,SocialAndCommunityContext,have not been around the public too much,HealthCareAccessAndQuality,have not slept the last 5 nights,0.6036
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,activeParticipation/involvement,I did not get it,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,0.6751
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,I did not get it,HealthCareAccessAndQuality,could not get it refilled,0.6451
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,please send to email,SeekingApproval,Would you please send,0.776
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,please send to email,SeekingApproval,Can you please send persciption,0.7106
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,please send to email,HealthCareAccessAndQuality,I was told to send bills,0.7043
Clinical care || SeekingApproval,SeekingApproval,Is it possible to get,Clinical care,would it be possible to get another refill,0.7369
Clinical care || SeekingApproval,SeekingApproval,Is it possible to get,Clinical care,to get my iud removed,0.628
NeighborhoodAndBuiltEnvironment || SeekingApproval,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,SeekingApproval,Would you be able to resubmit it again please?,0.809
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,activeParticipation/involvement,I'll be able to,0.7979
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,activeParticipation/involvement,I was able to,0.6991
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,HealthCareAccessAndQuality,aren't able to get in to counseller anywhere else,0.682
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,activeParticipation/involvement,was not able to,0.6405
ExploreOptions || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,ExploreOptions,if Dr. Person1 or Dr. Person2 would be able to provide,0.6212
HealthCareAccessAndQuality || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,HealthCareAccessAndQuality,not able to take electronic prescriptions,0.6022
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I've paid for my labs,HealthCareAccessAndQuality,I've paid for a dental appt,0.6766
activeParticipation/involvement || build trust,activeParticipation/involvement,will take care of it,build trust,ya'll would trust to take care of me,0.694
NeighborhoodAndBuiltEnvironment || activeParticipation/involvement,activeParticipation/involvement,will take care of it,NeighborhoodAndBuiltEnvironment,it will take us at least 2 weeks  Driving,0.6861
Clinical care || SeekingApproval,SeekingApproval,Would it be possible to have,Clinical care,would it be possible to get another refill,0.797
Clinical care || SeekingApproval,SeekingApproval,Would it be possible to have,Clinical care,went to have it drawn,0.6299
Clinical care || expressOpinions,Clinical care,I have a yeast infection,expressOpinions,might turn into a staff infection,0.7554
